DSP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Soca,month,lipophylic_toxins
15.0,10.0,0.0,0.0,5.0,0.0,186.79999999999998,23.83809523809524,2.942857142857143,10.899999999999999,1478.9259999999997,8,neg
14.0,14.0,0.0,0.0,0.0,0.0,186.79999999999998,23.83809523809524,2.942857142857143,10.899999999999999,1478.9259999999997,8,neg
57.0,44.0,0.0,4.0,9.0,0.0,154.9,22.55238095238095,2.8904761904761904,26.9,1537.625,9,neg
134.0,130.0,4.0,0.0,0.0,0.0,154.9,22.55238095238095,2.8904761904761904,26.9,1537.625,9,neg
19.0,14.0,0.0,0.0,0.0,0.0,147.60000000000002,21.56190476190476,2.9095238095238094,22.700000000000003,1577.04,9,neg
28.0,19.0,0.0,9.0,0.0,0.0,147.60000000000002,21.56190476190476,2.9095238095238094,22.700000000000003,1577.04,9,neg
108.0,108.0,0.0,0.0,0.0,0.0,167.5,20.952380952380956,3.0095238095238095,22.0,1524.7590000000002,9,neg
44.0,40.0,0.0,4.0,0.0,0.0,167.5,20.952380952380956,3.0095238095238095,22.0,1524.7590000000002,9,neg
60.0,5.0,0.0,55.0,0.0,0.0,174.70000000000002,20.30952380952381,3.2571428571428576,39.2,1397.4300000000003,9,neg
52.0,0.0,9.0,43.0,0.0,0.0,132.50000000000003,19.03333333333333,3.528571428571429,67.2,2150.4809999999998,10,neg
96.0,5.0,0.0,14.0,77.0,0.0,143.1,16.728571428571428,3.4380952380952374,35.5,2503.171,10,neg
24.0,0.0,10.0,14.0,0.0,0.0,107.89999999999999,13.52857142857143,3.1333333333333333,31.3,2659.9690000000005,10,poz
50.0,27.0,9.0,14.0,0.0,0.0,95.99999999999999,14.00952380952381,2.9952380952380957,60.699999999999996,4149.313999999999,10,poz
18.0,0.0,9.0,9.0,0.0,0.0,46.8,11.276190476190475,2.452380952380952,63.599999999999994,3813.1899999999996,11,poz
0.0,0.0,0.0,0.0,0.0,0.0,43.400000000000006,10.79047619047619,2.6714285714285717,93.3,3829.6909999999993,11,neg
790.0,28.999999999999996,0.0,73.0,538.0,15.0,222.99999999999997,19.071428571428573,2.952380952380952,27.599999999999998,2729.1700000000005,6,neg
0.0,0.0,0.0,0.0,0.0,0.0,222.99999999999997,19.071428571428573,2.952380952380952,27.599999999999998,2729.1700000000005,6,neg
180.0,28.999999999999996,0.0,80.0,36.0,0.0,256.9,21.9,2.6142857142857143,8.0,2107.5000000000005,6,neg
270.0,17.0,0.0,28.000000000000004,216.0,0.0,256.9,21.9,2.6142857142857143,8.0,2107.5000000000005,6,neg
270.0,7.000000000000001,0.0,196.0,28.999999999999996,0.0,238.89999999999998,22.73333333333333,2.7904761904761903,5.8,1142.1,7,neg
220.00000000000003,40.0,0.0,142.0,28.000000000000004,0.0,238.89999999999998,22.73333333333333,2.7904761904761903,5.8,1142.1,7,neg
1920.0,1309.0,0.0,262.0,334.0,0.0,211.2,21.7,3.1285714285714286,77.0,2235.36,7,neg
580.0,376.0,0.0,0.0,182.0,0.0,211.2,21.7,3.1285714285714286,77.0,2235.36,7,neg
1380.0,727.0,0.0,204.0,422.0,0.0,213.29999999999998,20.423809523809524,2.8476190476190473,69.1,2579.5500000000006,8,neg
1130.0,832.0,0.0,68.0,227.99999999999997,0.0,213.29999999999998,20.423809523809524,2.8476190476190473,69.1,2579.5500000000006,8,neg
630.0,308.0,23.0,160.0,125.0,0.0,237.1,22.214285714285715,2.9000000000000004,24.5,1835.82,8,neg
1760.0000000000002,974.0,28.999999999999996,233.0,436.00000000000006,0.0,237.1,22.214285714285715,2.9000000000000004,24.5,1835.82,8,neg
600.0,174.0,145.0,247.00000000000003,28.999999999999996,0.0,252.6,23.91904761904762,3.076190476190477,0.2,1248.1900000000003,8,neg
580.0,490.00000000000006,23.0,23.0,34.0,0.0,252.6,23.91904761904762,3.076190476190477,0.2,1248.1900000000003,8,neg
280.0,211.0,11.0,46.0,11.0,0.0,203.29999999999998,20.404761904761905,3.2428571428571424,19.099999999999998,995.5900000000001,9,neg
270.0,174.0,7.000000000000001,51.0,36.0,0.0,203.29999999999998,20.404761904761905,3.2428571428571424,19.099999999999998,995.5900000000001,9,neg
819.9999999999999,473.00000000000006,256.0,74.0,6.0,0.0,172.20000000000002,18.290476190476195,3.076190476190477,74.2,1431.8200000000002,9,neg
480.0,167.0,233.0,51.0,15.0,0.0,172.20000000000002,18.290476190476195,3.076190476190477,74.2,1431.8200000000002,9,neg
440.00000000000006,97.0,234.0,80.0,6.0,0.0,107.69999999999999,16.814285714285717,2.861904761904762,166.0,2708.48,10,neg
340.0,36.0,80.0,174.0,28.999999999999996,0.0,107.69999999999999,16.814285714285717,2.861904761904762,166.0,2708.48,10,neg
40.0,0.0,28.999999999999996,15.0,0.0,0.0,95.5,15.866666666666669,2.8476190476190477,162.1,4444.230000000001,10,neg
300.0,23.0,227.99999999999997,23.0,0.0,0.0,95.5,15.866666666666669,2.8476190476190477,162.1,4444.230000000001,10,neg
290.0,28.999999999999996,28.999999999999996,204.0,0.0,0.0,84.50000000000001,13.847619047619048,3.161904761904762,108.99999999999999,8565.05,11,neg
360.0,23.0,125.0,182.0,11.0,0.0,84.50000000000001,13.847619047619048,3.161904761904762,108.99999999999999,8565.05,11,neg
760.0,28.999999999999996,393.0,262.0,0.0,0.0,42.60000000000001,12.704761904761906,3.352380952380952,257.5,16039.869999999999,11,neg
409.99999999999994,113.99999999999999,80.0,125.0,0.0,0.0,42.60000000000001,12.704761904761906,3.352380952380952,257.5,16039.869999999999,11,neg
950.0,7.000000000000001,465.00000000000006,393.0,0.0,0.0,41.199999999999996,10.752380952380951,2.042857142857143,29.800000000000004,12662.2,12,neg
2870.0,63.0,2341.0,365.0,0.0,0.0,41.199999999999996,10.752380952380951,2.042857142857143,29.800000000000004,12662.2,12,neg
60.0,0.0,0.0,51.0,0.0,0.0,187.3,14.666666666666666,2.8476190476190473,27.6,3683.2770000000005,5,neg
830.0000000000001,115.99999999999999,15.0,87.0,596.0,0.0,182.2,17.695238095238096,2.614285714285714,43.4,3010.7060000000006,5,neg
260.0,115.99999999999999,0.0,36.0,80.0,0.0,199.70000000000002,19.209523809523812,2.9809523809523806,115.5,2685.9190000000003,6,neg
1430.0,553.0,131.0,102.0,523.0,0.0,189.10000000000002,19.123809523809523,3.1952380952380954,120.39999999999998,3032.232000000001,6,neg
1040.0,234.0,28.000000000000004,46.0,706.0,0.0,189.10000000000002,19.123809523809523,3.1952380952380954,120.39999999999998,3032.232000000001,6,neg
7630.0,545.0,4624.0,153.0,2167.0,0.0,224.00000000000003,21.376190476190477,2.7666666666666666,30.200000000000003,2568.1020000000003,7,neg
2150.0,473.00000000000006,860.0,51.0,746.0,0.0,224.00000000000003,21.376190476190477,2.7666666666666666,30.200000000000003,2568.1020000000003,7,neg
5760.0,916.0,15.0,174.0,4639.0,0.0,215.50000000000003,23.29047619047619,2.619047619047619,9.6,1689.7299999999993,7,poz
1920.0,443.0,95.0,44.0,1309.0,0.0,233.20000000000005,23.547619047619047,3.0571428571428574,21.2,1947.6280000000002,7,neg
1460.0,741.0,382.0,56.99999999999999,234.0,0.0,244.00000000000006,24.533333333333335,3.3523809523809525,2.4,1763.9450000000004,8,neg
1410.0,676.0,371.0,87.0,160.0,0.0,244.00000000000006,24.533333333333335,3.3523809523809525,2.4,1763.9450000000004,8,neg
960.0,218.00000000000003,109.00000000000001,196.0,109.00000000000001,7.000000000000001,242.3,24.023809523809522,3.1142857142857148,4.699999999999999,873.119,8,neg
730.0,131.0,91.0,188.0,68.0,6.0,242.3,24.023809523809522,3.1142857142857148,4.699999999999999,873.119,8,neg
540.0,65.0,28.999999999999996,80.0,28.999999999999996,28.999999999999996,183.8,21.152380952380952,3.1380952380952385,58.699999999999996,766.8359999999999,9,neg
330.0,85.0,23.0,113.99999999999999,6.0,34.0,183.8,21.152380952380952,3.1380952380952385,58.699999999999996,766.8359999999999,9,neg
430.0,97.0,34.0,63.0,0.0,171.0,109.3,16.49047619047619,3.1333333333333333,267.7,2638.381,9,neg
610.0,87.0,80.0,109.00000000000001,7.000000000000001,160.0,109.3,16.49047619047619,3.1333333333333333,267.7,2638.381,9,neg
1720.0,85.0,262.0,125.0,0.0,1139.0,99.69999999999999,17.033333333333335,2.6714285714285717,153.10000000000002,4766.862,10,neg
919.9999999999999,73.0,174.0,102.0,0.0,436.00000000000006,99.69999999999999,17.033333333333335,2.6714285714285717,153.10000000000002,4766.862,10,neg
700.0,11.0,142.0,51.0,0.0,479.0,141.7,16.92380952380953,2.9714285714285715,46.0,4735.938000000001,10,neg
1080.0,7.000000000000001,167.0,182.0,7.000000000000001,698.0,141.7,16.92380952380953,2.9714285714285715,46.0,4735.938000000001,10,neg
120.0,7.000000000000001,15.0,65.0,0.0,28.999999999999996,122.8,13.166666666666666,2.7428571428571424,24.700000000000003,2037.8859999999997,11,neg
100.0,0.0,0.0,28.999999999999996,0.0,65.0,76.89999999999999,9.647619047619047,2.7380952380952377,32.400000000000006,1586.302,11,neg
5.0,0.0,0.0,4.6,0.0,0.0,147.5,10.495238095238097,2.7095238095238097,100.00000000000001,1573.2220000000002,4,poz
9.0,0.0,0.0,9.2,0.0,0.0,147.5,10.495238095238097,2.7095238095238097,100.00000000000001,1573.2220000000002,4,poz
0.0,0.0,0.0,0.0,0.0,0.0,177.79999999999998,14.585714285714285,2.8285714285714287,53.2,2311.119999999999,5,poz
0.0,0.0,0.0,0.0,0.0,0.0,177.79999999999998,14.585714285714285,2.8285714285714287,53.2,2311.119999999999,5,poz
9.0,0.0,0.0,4.4,4.4,0.0,164.9,17.16190476190476,2.466666666666667,43.3,2225.9619999999995,5,neg
0.0,0.0,0.0,0.0,0.0,0.0,164.9,17.16190476190476,2.466666666666667,43.3,2225.9619999999995,5,poz
27.0,13.5,0.0,4.5,9.0,0.0,178.29999999999998,18.785714285714285,2.5285714285714285,46.0,2484.5110000000004,6,poz
18.0,9.0,0.0,0.0,9.0,0.0,178.29999999999998,18.785714285714285,2.5285714285714285,46.0,2484.5110000000004,6,neg
214.0,109.1,0.0,9.1,95.5,0.0,205.6,20.347619047619045,2.7476190476190476,75.8,2821.838,6,neg
103.0,4.5,0.0,0.0,98.9,0.0,205.6,20.347619047619045,2.7476190476190476,75.8,2821.838,6,neg
41.0,41.2,0.0,0.0,0.0,0.0,255.49999999999997,23.37142857142857,2.7333333333333325,64.9,2282.3979999999997,7,poz
93.0,84.8,0.0,8.1,0.0,0.0,255.49999999999997,23.37142857142857,2.7333333333333325,64.9,2282.3979999999997,7,poz
48.0,48.0,0.0,0.0,0.0,0.0,236.39999999999995,22.78095238095238,2.9285714285714284,83.1,1659.241,7,neg
40.0,36.0,0.0,0.0,0.0,0.0,219.5,23.280952380952378,2.6285714285714286,56.39999999999999,1537.0150000000003,7,poz
38.0,38.1,0.0,0.0,0.0,0.0,185.70000000000002,21.214285714285715,2.8523809523809525,116.2,3680.764,8,neg
0.0,0.0,0.0,0.0,0.0,0.0,171.9,20.7,2.604761904761905,43.599999999999994,3084.273,9,neg
43.0,34.4,8.6,0.0,0.0,0.0,138.4,15.742857142857138,2.9142857142857146,220.99999999999997,1334.295,10,poz
30.0,8.4,0.0,21.1,0.0,0.0,128.0,14.166666666666666,2.5809523809523807,162.4,1617.1009999999997,10,neg
13.0,0.0,0.0,12.5,0.0,0.0,105.5,14.547619047619047,3.385714285714286,98.0,4509.541000000001,11,neg
20.0,0.0,0.0,0.0,20.4,0.0,202.5,17.35714285714286,2.7571428571428576,0.3,1405.8129999999999,5,neg
4.0,0.0,0.0,4.0,0.0,0.0,202.5,17.35714285714286,2.7571428571428576,0.3,1405.8129999999999,5,neg
21.0,0.0,0.0,0.0,21.1,0.0,194.80000000000004,18.15714285714286,2.8476190476190477,9.3,1340.281,5,neg
20.0,8.2,0.0,0.0,12.2,0.0,194.80000000000004,18.15714285714286,2.8476190476190477,9.3,1340.281,5,neg
121.0,0.0,0.0,0.0,121.2,0.0,228.60000000000002,21.928571428571427,2.4095238095238094,13.3,1023.3009999999999,6,neg
60.0,0.0,0.0,0.0,60.0,0.0,228.60000000000002,21.928571428571427,2.4095238095238094,13.3,1023.3009999999999,6,neg
8.0,0.0,0.0,4.0,4.0,0.0,233.39999999999998,25.06666666666667,2.661904761904762,6.9,839.3169999999999,6,neg
40.0,4.0,0.0,28.0,4.0,0.0,233.39999999999998,25.06666666666667,2.661904761904762,6.9,839.3169999999999,6,neg
36.0,24.0,0.0,8.0,4.0,0.0,237.70000000000002,24.51904761904762,3.028571428571429,11.3,1096.7839999999997,7,neg
24.0,16.0,0.0,4.0,4.0,0.0,237.70000000000002,24.51904761904762,3.028571428571429,11.3,1096.7839999999997,7,neg
20.0,16.0,0.0,4.0,0.0,0.0,234.29999999999995,24.947619047619046,3.071428571428572,16.2,1011.0669999999999,7,neg
56.0,48.0,0.0,4.0,4.0,0.0,234.29999999999995,24.947619047619046,3.071428571428572,16.2,1011.0669999999999,7,neg
34.0,21.5,0.0,12.9,0.0,0.0,230.89999999999995,26.566666666666666,2.880952380952381,7.1000000000000005,593.9170000000001,8,neg
43.0,39.1,0.0,4.3,0.0,0.0,230.89999999999995,26.566666666666666,2.880952380952381,7.1000000000000005,593.9170000000001,8,neg
44.0,32.0,0.0,12.0,0.0,0.0,212.8,23.29523809523809,3.4571428571428577,25.1,906.265,9,neg
92.0,60.0,0.0,32.0,0.0,0.0,212.8,23.29523809523809,3.4571428571428577,25.1,906.265,9,neg
4.0,4.0,0.0,0.0,0.0,0.0,165.19999999999996,19.08095238095238,3.461904761904762,25.0,951.276,9,neg
0.0,0.0,0.0,0.0,0.0,0.0,165.19999999999996,19.08095238095238,3.461904761904762,25.0,951.276,9,neg
64.0,0.0,40.0,8.0,0.0,0.0,176.4,17.123809523809523,3.104761904761905,111.1,906.9329999999999,9,neg
104.0,16.0,28.0,28.0,4.0,0.0,176.4,17.123809523809523,3.104761904761905,111.1,906.9329999999999,9,neg
24.0,4.0,4.0,12.0,0.0,0.0,118.0,14.333333333333334,2.8476190476190473,34.300000000000004,1628.761,10,neg
32.0,4.0,20.0,4.0,4.0,0.0,118.0,14.333333333333334,2.8476190476190473,34.300000000000004,1628.761,10,neg
348.0,224.0,120.0,4.0,0.0,0.0,85.0,10.142857142857142,2.623809523809524,95.0,4637.599,11,neg
36.0,12.1,20.2,4.0,0.0,0.0,85.0,10.142857142857142,2.623809523809524,95.0,4637.599,11,neg
170.0,0.0,0.0,60.0,100.0,0.0,160.29999999999998,13.957142857142859,2.8761904761904766,69.3,5111.848,5,neg
130.0,0.0,0.0,110.0,20.0,0.0,160.29999999999998,13.957142857142859,2.8761904761904766,69.3,5111.848,5,neg
110.0,10.0,0.0,20.0,50.0,0.0,200.39999999999995,14.58095238095238,2.9142857142857146,67.3,4712.411,5,neg
70.0,20.0,0.0,0.0,50.0,0.0,200.39999999999995,14.58095238095238,2.9142857142857146,67.3,4712.411,5,neg
90.0,10.0,0.0,30.0,50.0,0.0,200.0,19.057142857142853,3.1142857142857148,43.9,2830.161000000001,6,neg
150.0,0.0,0.0,10.0,140.0,0.0,200.0,19.057142857142853,3.1142857142857148,43.9,2830.161000000001,6,neg
20.0,10.0,0.0,0.0,0.0,0.0,219.49999999999997,21.41904761904762,3.0142857142857142,35.1,3006.229,6,neg
80.0,0.0,0.0,70.0,10.0,0.0,219.49999999999997,21.41904761904762,3.0142857142857142,35.1,3006.229,6,neg
30.0,0.0,0.0,0.0,0.0,0.0,237.6,21.65714285714286,2.719047619047619,70.0,3210.3430000000008,7,neg
40.0,20.0,0.0,20.0,0.0,0.0,239.3,22.576190476190476,2.8095238095238098,4.1,2134.0640000000003,7,neg
50.0,40.0,0.0,10.0,0.0,0.0,239.3,22.576190476190476,2.8095238095238098,4.1,2134.0640000000003,7,neg
30.0,20.0,0.0,10.0,0.0,0.0,231.60000000000002,23.666666666666664,2.8571428571428577,36.599999999999994,2766.4349999999995,8,neg
90.0,40.0,0.0,20.0,0.0,0.0,231.60000000000002,23.666666666666664,2.8571428571428577,36.599999999999994,2766.4349999999995,8,neg
150.0,130.0,20.0,0.0,0.0,0.0,227.70000000000002,22.514285714285712,2.9761904761904763,40.7,2748.8739999999993,8,neg
110.0,70.0,0.0,40.0,0.0,0.0,227.70000000000002,22.514285714285712,2.9761904761904763,40.7,2748.8739999999993,8,neg
50.0,20.0,20.0,10.0,0.0,0.0,199.99999999999997,20.466666666666665,3.190476190476191,8.4,1646.1050000000005,9,neg
0.0,0.0,0.0,0.0,0.0,0.0,145.6,17.91428571428571,3.1666666666666665,62.900000000000006,2126.416,9,neg
20.0,0.0,20.0,0.0,0.0,0.0,145.6,17.91428571428571,3.1666666666666665,62.900000000000006,2126.416,9,neg
60.0,0.0,0.0,0.0,40.0,0.0,214.5,19.576190476190476,2.576190476190476,20.599999999999998,1678.0939999999998,6,neg
50.0,0.0,0.0,10.0,40.0,0.0,214.5,19.576190476190476,2.576190476190476,20.599999999999998,1678.0939999999998,6,neg
40.0,0.0,0.0,0.0,40.0,0.0,229.20000000000002,21.204761904761906,2.7142857142857144,22.4,1047.0199999999998,6,neg
60.0,20.0,0.0,0.0,40.0,0.0,229.20000000000002,21.204761904761906,2.7142857142857144,22.4,1047.0199999999998,6,neg
80.0,10.0,0.0,10.0,60.0,0.0,204.99999999999997,21.861904761904764,2.6380952380952385,78.49999999999999,1870.7399999999998,7,neg
130.0,50.0,0.0,60.0,20.0,0.0,204.99999999999997,21.861904761904764,2.6380952380952385,78.49999999999999,1870.7399999999998,7,neg
30.0,20.0,0.0,10.0,0.0,0.0,231.4,23.714285714285708,2.7476190476190476,26.299999999999997,1561.3280000000002,8,neg
30.0,20.0,0.0,10.0,0.0,0.0,231.4,23.714285714285708,2.7476190476190476,26.299999999999997,1561.3280000000002,8,neg
20.0,0.0,0.0,10.0,0.0,0.0,180.40000000000003,21.223809523809525,2.6285714285714286,71.3,1436.806,8,neg
0.0,0.0,0.0,0.0,0.0,0.0,154.60000000000002,20.23333333333333,2.2619047619047623,111.60000000000001,2182.987,8,neg
20.0,10.0,10.0,0.0,0.0,0.0,154.60000000000002,20.23333333333333,2.2619047619047623,111.60000000000001,2182.987,8,neg
30.0,30.0,0.0,0.0,0.0,0.0,182.10000000000005,20.514285714285716,2.4523809523809526,48.70000000000001,2012.054,9,neg
10.0,0.0,0.0,0.0,10.0,0.0,182.10000000000005,20.514285714285716,2.4523809523809526,48.70000000000001,2012.054,9,neg
90.0,10.0,30.0,50.0,0.0,0.0,160.4,18.03333333333334,2.6619047619047618,41.3,2094.3579999999997,9,neg
0.0,0.0,0.0,0.0,0.0,0.0,160.4,18.03333333333334,2.6619047619047618,41.3,2094.3579999999997,9,neg
20.0,0.0,20.0,0.0,0.0,0.0,115.0,14.63809523809524,2.223809523809524,103.4,3825.681,10,neg
30.0,0.0,20.0,10.0,0.0,0.0,115.0,14.63809523809524,2.223809523809524,103.4,3825.681,10,neg
80.0,30.0,30.0,20.0,0.0,0.0,100.89999999999998,13.009523809523811,2.0857142857142854,16.400000000000002,3062.8959999999997,10,neg
120.0,10.0,70.0,10.0,0.0,0.0,100.89999999999998,13.009523809523811,2.0857142857142854,16.400000000000002,3062.8959999999997,10,neg
0.0,0.0,0.0,0.0,0.0,0.0,158.9,15.08095238095238,2.6095238095238096,57.4,3195.2599999999998,5,neg
130.0,0.0,0.0,0.0,130.0,0.0,158.9,15.08095238095238,2.6095238095238096,57.4,3195.2599999999998,5,neg
80.0,10.0,0.0,0.0,70.0,0.0,175.5,17.261904761904763,3.0904761904761906,60.6,2642.132,6,neg
120.0,10.0,0.0,10.0,100.0,0.0,175.5,17.261904761904763,3.0904761904761906,60.6,2642.132,6,neg
180.0,0.0,0.0,10.0,160.0,0.0,195.1,19.666666666666668,3.0095238095238095,5.1,2326.2560000000003,6,neg
170.0,10.0,0.0,0.0,160.0,0.0,195.1,19.666666666666668,3.0095238095238095,5.1,2326.2560000000003,6,neg
20.0,10.0,0.0,0.0,10.0,0.0,217.70000000000002,22.895238095238092,2.9,0.0,1837.8400000000001,6,neg
110.0,10.0,0.0,10.0,80.0,0.0,217.70000000000002,22.895238095238092,2.9,0.0,1837.8400000000001,6,neg
70.0,0.0,0.0,10.0,60.0,0.0,226.69999999999996,25.257142857142856,2.7428571428571433,3.5999999999999996,1041.494,7,neg
50.0,20.0,0.0,20.0,10.0,0.0,241.39999999999998,24.74761904761905,2.8380952380952382,3.5999999999999996,934.5789999999998,7,neg
40.0,0.0,0.0,10.0,30.0,0.0,241.39999999999998,24.74761904761905,2.8380952380952382,3.5999999999999996,934.5789999999998,7,neg
50.0,0.0,0.0,20.0,10.0,0.0,241.39999999999998,24.74761904761905,2.8380952380952382,3.5999999999999996,934.5789999999998,7,neg
30.0,20.0,0.0,0.0,10.0,0.0,228.90000000000003,25.671428571428567,3.147619047619048,24.0,825.139,8,neg
20.0,20.0,0.0,0.0,0.0,0.0,228.90000000000003,25.671428571428567,3.147619047619048,24.0,825.139,8,neg
90.0,50.0,0.0,10.0,20.0,0.0,197.8,24.419047619047618,3.1571428571428575,128.4,1198.0679999999998,8,poz
50.0,30.0,0.0,10.0,0.0,0.0,197.8,24.419047619047618,3.1571428571428575,128.4,1198.0679999999998,8,poz
20.0,10.0,0.0,10.0,0.0,0.0,150.7,21.25714285714286,2.8904761904761904,195.29999999999998,1449.2300000000002,8,neg
30.0,30.0,0.0,0.0,0.0,0.0,150.7,21.25714285714286,2.8904761904761904,195.29999999999998,1449.2300000000002,8,neg
130.0,100.0,0.0,30.0,0.0,0.0,150.7,21.25714285714286,2.8904761904761904,195.29999999999998,1449.2300000000002,8,neg
10.0,10.0,0.0,0.0,0.0,0.0,154.4,20.423809523809524,2.7857142857142856,172.6,1542.3400000000001,8,neg
40.0,20.0,0.0,20.0,0.0,0.0,154.4,20.423809523809524,2.7857142857142856,172.6,1542.3400000000001,8,neg
20.0,10.0,0.0,10.0,0.0,0.0,154.4,20.423809523809524,2.7857142857142856,172.6,1542.3400000000001,8,neg
60.0,50.0,0.0,0.0,10.0,0.0,153.70000000000002,20.18095238095238,2.628571428571429,202.29999999999998,1705.4489999999998,8,neg
