date;sampling station;lipophylic toxins;lipophylic toxins (OA (µg/kg));lipophylic toxins (DTX2 (µg/kg));PSP toxins;ASP toxins;yessotoxins;ban start;ban stop;data source;comments
2019-09-16;0024;;72;< MD;x;x;;;;Veterinarska fakulteta;
2019-09-16;0DB2;;274;< MD;x;x;;;;Veterinarska fakulteta;
2019-09-30;0035;;66;< MD;x;x;;;;Veterinarska fakulteta;
2019-09-30;0024;;57;< MD;x;x;;;;Veterinarska fakulteta;
2019-09-30;0DB2;;186;< MD;x;x;;;;Veterinarska fakulteta;
2019-10-17;0035;;;;;;;;y;Veterinarska fakulteta;
2019-10-17;0024;;;;;;;;y;Veterinarska fakulteta;
2019-10-17;0DB2;;;;;;;;y;Veterinarska fakulteta;
2019-10-22;0035;;50;< MD;x;x;;;;Veterinarska fakulteta;
2019-10-22;0024;;44;< MD;x;x;;;;Veterinarska fakulteta;
2019-10-22;0DB2;;51;< MD;x;x;;;;Veterinarska fakulteta;
2019-10-25;0035;;32;< MD;x;x;;;;Veterinarska fakulteta;
2019-10-25;0024;;38;< MD;x;x;;;;Veterinarska fakulteta;
2019-11-08;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
2019-11-08;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
2019-11-08;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
2019-11-26;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
2019-11-26;0024;;52;< MD;< MD;< MD;;;;Veterinarska fakulteta;
2019-11-26;0DB2;;56;< MD;< MD;< MD;;;;Veterinarska fakulteta;
2019-12-20;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
2019-12-20;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
2019-12-20;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
2019-12-30;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
2019-12-30;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
2019-12-30;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
2020-01-30;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2020-01-30;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2020-01-30;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2020-02-13;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2020-02-13;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2020-02-13;0DB2;;37;< MD;< MD;< MD;;;;;
2020-03-09;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2020-03-09;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2020-03-09;0DB2;;63;< MD;< MD;< MD;;;;;
2020-03-09;0035;;57;< MD;< MD;< MD;;;;;
2020-03-09;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2020-03-09;0DB2;< MD;< MD;< MD;x;x;;;;;
2020-03-18;0035;< MD;< MD;< MD;x;x;;;;;
2020-03-18;0024;< MD;< MD;< MD;x;x;;;;;
2020-03-18;0DB2;;53;< MD;x;x;;;;;
2020-04-07;0035;< MD;< MD;< MD;x;x;;;;;
2020-04-07;0024;< MD;< MD;< MD;x;x;;;;;
2020-04-07;0DB2;< MD;< MD;< MD;x;x;;;;;
2020-04-30;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2020-04-30;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2020-04-30;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2020-05-14;0035;< MD;< MD;< MD;x;x;;;;;
2020-05-14;0024;< MD;< MD;< MD;x;x;;;;;
2020-05-14;0DB2;< MD;< MD;< MD;x;x;;;;;
2020-05-26;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2020-05-26;0024;;36;< MD;< MD;< MD;;;;;
2020-05-26;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2020-06-03;0035;;37;< MD;x;x;;;;;
2020-06-03;0024;;47;< MD;x;x;;;;;
2020-06-03;0DB2;;36;< MD;x;x;;;;;
2020-06-18;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2020-06-18;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2020-06-18;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2020-07-07;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2020-07-07;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2020-07-07;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2020-07-14;0035;;33;< MD;x;x;;;;;
2020-07-14;0024;;34;< MD;x;x;;;;;
2020-07-14;0DB2;< MD;< MD;< MD;x;x;;;;;
2020-07-21;0035;;70;< MD;x;x;;;;;
2020-07-21;0024;;77;< MD;x;x;;;;;
2020-07-21;0DB2;;64;< MD;x;x;;;;;
2020-07-28;0024;;144;< MD;x;x;;;;;
2020-07-28;0DB2;;117;< MD;x;x;;;;;
2020-07-28;0035;;67;< MD;x;x;;;;;
2020-08-05;0035;;87;< MD;< MD;< MD;;;;;
2020-08-05;0024;;105;< MD;< MD;< MD;;;;;
2020-08-05;0DB2;;153;< MD;< MD;< MD;;;;;
2020-08-12;0024;;237;< MD;x;x;;;;;
2020-08-12;0DB2;;157;< MD;x;x;;;;;
2020-08-12;0035;;93;< MD;x;x;;;;;
2020-08-20;0024;;61;< MD;x;x;;;;;
2020-08-20;0035;;123;< MD;x;x;;;;;
2020-08-20;0DB2;;114;< MD;x;x;;;;;
2020-08-27;0035;< MD;< MD;< MD;x;x;;;;;
2020-08-27;0024;;47;< MD;x;x;;;;;
2020-08-27;0DB2;< MD;< MD;< MD;x;x;;;;;
2020-09-03;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2020-09-03;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2020-09-08;0035;< MD;< MD;< MD;x;x;;;;;
2020-09-08;0024;;44;< MD;x;x;;;;;
2020-09-08;0DB2;;46;< MD;x;x;;;;;
2020-09-16;0035;< MD;< MD;< MD;x;x;;;;;
2020-09-16;0DB2;;146;< MD;x;x;;;;;
2020-09-16;0024;;84;< MD;x;x;;;;;
2020-09-24;0035;;67;< MD;x;x;;;;;
2020-09-24;0024;;85;< MD;x;x;;;;;
2020-09-24;0DB2;;189;< MD;x;x;;;;;
2020-09-29;0024;;78;< MD;x;x;;;;;
2020-09-29;0035;;44;< MD;x;x;;;;;
2020-09-29;0DB2;;291;< MD;x;x;;;;;
2020-10-06;0035;;63;< MD;x;x;;;;;
2020-10-06;0024;;66;< MD;x;x;;;;;
2020-10-06;0DB2;;76;< MD;x;x;;;;;
2020-10-20;0035;< MD;< MD;< MD;x;x;;;;;
2020-10-20;0024;< MD;< MD;< MD;x;x;;;;;
2020-10-20;0DB2;< MD;< MD;< MD;x;x;;;;;
2020-10-26;0035;;39;< MD;x;x;;;;;
2020-10-26;0024;;43;< MD;x;x;;;;;
2020-10-26;0DB2;;42;< MD;x;x;;;;;
2020-10-30;0035;;41;< MD;x;x;;;;;
2020-10-30;0024;;44;< MD;x;x;;;;;
2020-10-30;0DB2;;38;< MD;x;x;;;;;
2020-11-06;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2020-11-06;0024;;51;< MD;< MD;< MD;;;;;
2020-11-06;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2020-11-10;0024;;43;< MD;x;x;;;;;
2020-11-10;0DB2;< MD;< MD;< MD;x;x;;;;;
2020-11-10;0035;;35;< MD;x;x;;;;;
2020-11-19;0035;< MD;< MD;< MD;x;x;;;;;
2020-11-19;0024;< MD;< MD;< MD;x;x;;;;;
2020-11-19;0DB2;< MD;< MD;< MD;x;x;;;;;
2020-11-26;0035;< MD;< MD;< MD;x;x;;;;;
2020-11-26;0024;< MD;< MD;< MD;x;x;;;;;
2020-11-26;0DB2;< MD;< MD;< MD;x;x;;;;;
2020-12-15;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2020-12-15;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2020-12-15;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2021-01-18;0035;< MD;< MD;< MD;x;x;;;;;
2021-01-18;0024;< MD;< MD;< MD;x;x;;;;;
2021-01-18;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-02-26;0035;< MD;< MD;< MD;x;x;;;;;
2021-02-26;0024;< MD;< MD;< MD;x;x;;;;;
2021-02-26;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-03-15;0035;< MD;< MD;< MD;x;x;;;;;
2021-03-15;0024;;61;< MD;x;x;;;;;
2021-03-15;0DB2;;44;< MD;x;x;;;;;
2021-04-15;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2021-04-15;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2021-04-15;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2021-04-26;0035;< MD;< MD;< MD;x;x;;;;;
2021-04-26;0024;< MD;< MD;< MD;x;x;;;;;
2021-04-26;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-05-11;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2021-05-11;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2021-05-11;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2021-05-21;0035;< MD;< MD;< MD;x;x;;;;;
2021-05-21;0024;< MD;< MD;< MD;x;x;;;;;
2021-05-21;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-06-03;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2021-06-03;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2021-06-09;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2021-06-22;0035;< MD;< MD;< MD;x;x;;;;;
2021-06-22;0024;< MD;< MD;< MD;x;x;;;;;
2021-06-22;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-07-08;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2021-07-08;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2021-07-08;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2021-07-15;0035;< MD;< MD;< MD;x;x;;;;;
2021-07-15;0024;< MD;< MD;< MD;x;x;;;;;
2021-07-15;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-07-21;0035;< MD;< MD;< MD;x;x;;;;;
2021-07-21;0024;< MD;< MD;< MD;x;x;;;;;
2021-07-21;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-07-28;0035;< MD;< MD;< MD;x;x;;;;;
2021-07-28;0024;< MD;< MD;< MD;x;x;;;;;
2021-07-28;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-08-03;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2021-08-03;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2021-08-03;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2021-08-11;0035;< MD;< MD;< MD;x;x;;;;;
2021-08-11;0024;< MD;< MD;< MD;x;x;;;;;
2021-08-11;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-08-20;0035;;92;< MD;x;x;;;;;
2021-08-20;0024;< MD;< MD;< MD;x;x;;;;;
2021-08-20;0DB2;< MD;< MD;< MD;x;x;;;;;
2021-08-25;0035;;128;< MD;x;x;;;;;
2021-08-25;0024;< MD;< MD;< MD;x;x;;;;;
2021-08-25;0DB2;;88;< MD;x;x;;;;;
2021-08-31;0035;< MD;< MD;< MD;x;x;;;;;
2021-08-31;0024;< MD;< MD;< MD;x;x;;;;;
2021-08-31;0DB2;;34;< MD;x;x;;;;;
2021-09-07;0035;< MD;< MD;< MD;< MD;< MD;;;;;
2021-09-07;0024;< MD;< MD;< MD;< MD;< MD;;;;;
2021-09-07;0DB2;< MD;< MD;< MD;< MD;< MD;;;;;
2021-09-14;0035;;121;< MD;x;x;;;;;
2021-09-14;0024;;114;< MD;x;x;;;;;
2021-09-14;0DB2;;214;< MD;x;x;;;;;
2021-09-23;0035;;>240;< MD;x;x;;;;;
2021-09-23;0024;;>240;< MD;x;x;;;;;
2021-09-23;0DB2;;>240;< MD;x;x;;;;;
2021-09-30;0035;;227;< MD;x;x;;;;;
2021-09-30;0024;;>240;< MD;x;x;;;;;
2021-09-30;0DB2;;171;< MD;x;x;;;;;
2021-10-12;0035;;165;< MD;< MD;< MD;;;;;
2021-10-12;0024;;>240;< MD;< MD;< MD;;;;;
2021-10-12;0DB2;;>240;< MD;< MD;< MD;;;;;
2021-10-27;0024;;114;< MD;< MD;< MD;;;;;
2021-10-27;0DB2;;131;< MD;< MD;< MD;;;;;
2021-10-27;0035;;115;< MD;< MD;< MD;;;;;
2021-11-05;0035;;69;< MD;x;x;;;;;
2021-11-05;0DB2;;52;< MD;x;x;;;;;
2021-11-05;0024;;80;< MD;x;x;;;;;
2021-11-12;0035;;135;< MD;< MD;< MD;;;;;
2021-11-12;0024;;124;< MD;< MD;< MD;;;;;
2021-11-12;0DB2;;152;< MD;< MD;< MD;;;;;
2021-11-25;0035;;131;< MD;x;x;;;;;
2021-11-25;0024;;101;< MD;x;x;;;;;
2021-11-25;0DB2;;99;< MD;x;x;;;;;
2021-11-30;0035;;156;< MD;x;x;;;;;
2021-11-30;0024;;191;< MD;x;x;;;;;
2021-11-30;0DB2;;130;< MD;x;x;;;;;
2021-12-07;0035;;93;< MD;x;x;;;;;
2021-12-07;0024;;146;< MD;x;x;;;;;
2021-12-07;0DB2;;85;< MD;x;x;;;;;
2021-12-15;0DB2;;68;< MD;< MD;< MD;;;;;
2021-12-15;0035;;56;< MD;< MD;< MD;;;;;
2021-12-15;0024;;60;< MD;< MD;< MD;;;;;
