date,DSP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,DIN,PO4-P,Soca,month,lipophylic_toxins
1994-07-14,26.0,2.0,2.0,20.0,2.0,0.0,232.29999999999998,24.952380952380953,3.0952380952380953,8.3,0.77,36.17,26.88,6.0,1.8400000110268588,0.209999993443489,1665.0630000000003,7,poz
1994-07-28,4.0,0.0,2.0,2.0,0.0,0.0,229.29999999999998,24.714285714285715,3.157142857142857,12.0,0.6,35.7,25.38,7.0,6.769999928772443,0.330000013113022,1358.9479999999996,7,poz
1994-08-08,26.0,0.0,4.0,18.0,0.0,0.0,232.80000000000004,25.438095238095237,3.1523809523809527,5.200000000000001,0.41,36.71,24.16,12.0,2.529999990016215,0.150000005960464,1169.2980000000002,8,poz
1994-09-07,9.0,0.0,2.0,5.0,0.0,0.0,202.40000000000003,21.833333333333332,3.1380952380952385,113.6,0.46,36.13,26.39,12.0,1.949999976903202,0.180000007152557,1585.8790000000001,9,neg
1994-09-21,0.0,0.0,0.0,0.0,0.0,0.0,157.4,19.447619047619046,3.8095238095238093,99.6,0.47,36.45,26.6,11.0,2.8199999704957004,0.119999997317791,3276.186,9,neg
1995-09-13,169.0,18.0,20.0,0.0,54.0,0.0,152.1,17.814285714285713,3.4952380952380957,89.20000000000002,0.57,36.49,21.31,14.0,1.7899999767541876,0.0299999993294477,2693.038,9,poz
1995-09-13,34.0,0.0,21.0,0.0,0.0,0.0,152.1,17.814285714285713,3.4952380952380957,89.20000000000002,0.47,36.43,21.43,8.0,1.9099999219179127,0.0399999991059303,2693.038,9,poz
1995-10-18,3.0,3.0,0.0,0.0,0.0,0.0,135.3,15.195238095238096,2.8666666666666667,15.299999999999999,1.88,36.71,20.13,?,3.0100000053644163,0.0500000007450581,3894.1389999999997,10,neg
1995-10-18,3.0,0.0,3.0,0.0,0.0,0.0,135.3,15.195238095238096,2.8666666666666667,15.299999999999999,1.07,36.55,19.98,?,1.8699999749660536,0.0399999991059303,3894.1389999999997,10,neg
1996-09-05,6.0,6.0,0.0,0.0,0.0,0.0,188.79999999999998,20.538095238095234,2.9476190476190474,21.0,?,37.53,21.68,?,4.469999894499782,0.170000001788139,1472.6110000000003,9,poz
1996-09-05,140.0,131.0,3.0,3.0,0.0,0.0,188.79999999999998,20.538095238095234,2.9476190476190474,21.0,0.33,37.39,21.73,?,2.2199999652802935,0.0299999993294477,1472.6110000000003,9,poz
1996-09-24,228.0,0.0,222.0,6.0,0.0,0.0,103.40000000000002,14.77142857142857,2.704761904761905,219.9,1.87,37.53,21.68,?,4.469999894499782,0.170000001788139,1852.896,9,poz
1996-09-24,216.0,92.0,111.0,13.0,0.0,0.0,103.40000000000002,14.77142857142857,2.704761904761905,219.9,0.33,37.39,21.73,?,2.2199999652802935,0.0299999993294477,1852.896,9,poz
1996-10-10,0.0,0.0,0.0,0.0,0.0,0.0,92.00000000000001,15.523809523809524,2.7,213.70000000000002,1.87,36.57,20.2,7.0,1.6099999696016316,0.0599999986588955,3328.411000000001,10,neg
1996-10-10,17.0,5.0,12.0,0.0,0.0,0.0,92.00000000000001,15.523809523809524,2.7,213.70000000000002,0.86,36.38,19.78,9.0,1.5800000019371512,0.0299999993294477,3328.411000000001,10,neg
1996-10-22,0.0,0.0,0.0,0.0,0.0,0.0,93.8,14.92380952380952,2.9619047619047625,64.80000000000001,1.87,36.57,20.2,7.0,1.6099999696016316,0.0599999986588955,4898.58,10,neg
1996-10-22,2.0,0.0,0.0,2.0,0.0,0.0,93.8,14.92380952380952,2.9619047619047625,64.80000000000001,0.86,36.38,19.78,9.0,1.5800000019371512,0.0299999993294477,4898.58,10,neg
1996-10-25,0.0,0.0,0.0,0.0,0.0,0.0,99.4,13.933333333333332,2.8666666666666667,51.300000000000004,0.86,36.01,17.8,7.0,2.7999999970197686,0.109999999403954,4747.222,10,neg
1996-10-25,0.0,0.0,0.0,0.0,0.0,0.0,99.4,13.933333333333332,2.8666666666666667,51.300000000000004,1.89,35.38,17.27,9.0,4.990000121295454,0.100000001490116,4747.222,10,neg
1997-07-08,18.0,0.0,9.0,9.0,0.0,0.0,189.20000000000002,21.30952380952381,3.2142857142857144,73.8,0.95,34.25,22.4,8.0,6.969999909400948,0.0299999993294477,3074.1939999999995,7,poz
1997-07-08,64.0,9.0,46.0,9.0,0.0,0.0,189.20000000000002,21.30952380952381,3.2142857142857144,73.8,1.34,33.75,23.2,?,11.140000253915783,0.0299999993294477,3074.1939999999995,7,poz
1997-07-24,0.0,0.0,0.0,0.0,0.0,0.0,213.20000000000005,21.41428571428571,3.0142857142857147,77.19999999999997,0.79,35.0,22.3,?,4.409999936819078,0.00999999977648258,3016.5229999999997,7,poz
1997-07-24,26.0,13.0,13.0,0.0,0.0,0.0,213.20000000000005,21.41428571428571,3.0142857142857147,77.19999999999997,0.79,35.0,22.3,?,4.409999936819078,0.00999999977648258,3016.5229999999997,7,poz
1997-10-06,87.0,59.0,23.0,0.0,5.0,0.0,185.20000000000002,16.17142857142857,3.142857142857143,0.0,0.9,35.49,22.13,?,1.7199999988079058,0.0299999993294477,1905.1640000000002,10,neg
1997-10-06,77.0,36.0,27.0,9.0,0.0,0.0,185.20000000000002,16.17142857142857,3.142857142857143,0.0,0.55,35.3,21.9,12.0,1.5099999886006166,0.0500000007450581,1905.1640000000002,10,neg
1997-10-20,151.0,80.0,57.0,9.0,5.0,0.0,113.7,16.14761904761905,3.080952380952381,11.6,0.97,36.0,20.8,?,5.9700001850724185,0.0199999995529652,1232.003,10,neg
1997-10-20,267.0,217.0,35.0,5.0,0.0,0.0,113.7,16.14761904761905,3.080952380952381,11.6,0.5,36.0,21.8,?,7.330000139772886,0.0299999993294477,1232.003,10,neg
1999-05-20,16.0,12.0,0.0,4.0,0.0,0.0,122.20000000000002,17.104761904761904,2.2523809523809524,36.2,1.01,36.47,12.38,7.5,18.369999982416676,0.0900000035762787,4675.560999999999,5,neg
1999-05-20,5.0,0.0,0.0,0.0,5.0,0.0,122.20000000000002,17.104761904761904,2.2523809523809524,36.2,1.98,36.84,11.36,7.5,11.060000367462644,0.0799999982118607,4675.560999999999,5,neg
1999-06-02,142.0,0.0,0.0,18.0,124.0,0.0,176.89999999999998,19.1,2.3857142857142857,47.900000000000006,1.3,36.65,18.39,11.0,1.7600000090897083,0.0399999991059303,3393.551,6,neg
1999-06-02,80.0,0.0,0.0,0.0,80.0,0.0,176.89999999999998,19.1,2.3857142857142857,47.900000000000006,1.14,36.3,19.29,6.5,3.259999938309188,0.0599999986588955,3393.551,6,neg
1999-06-15,14.0,0.0,0.0,0.0,14.0,0.0,223.70000000000005,21.73809523809524,2.7047619047619054,54.8,1.14,36.3,19.29,6.5,3.259999938309188,0.0599999986588955,2680.291999999999,6,neg
1999-06-15,18.0,0.0,0.0,9.0,9.0,0.0,223.70000000000005,21.73809523809524,2.7047619047619054,54.8,1.3,36.65,18.39,11.0,1.7600000090897083,0.0399999991059303,2680.291999999999,6,neg
1999-06-29,37.0,0.0,0.0,5.0,32.0,0.0,189.80000000000004,19.980952380952385,2.7142857142857144,94.99999999999999,1.22000002861023,35.3400001525879,24.5300006866455,?,1.5299999993294477,0.0299999993294477,1798.4090000000008,6,neg
1999-06-29,19.0,0.0,0.0,5.0,14.0,0.0,189.80000000000004,19.980952380952385,2.7142857142857144,94.99999999999999,0.800000011920929,34.9199981689453,24.7700004577637,?,2.7300000563263893,0.0500000007450581,1798.4090000000008,6,neg
1999-07-14,55.0,37.0,0.0,9.0,9.0,0.0,213.00000000000003,22.314285714285717,2.8142857142857145,11.799999999999999,0.74,36.11,22.79,14.5,3.8599999137222794,0.0299999993294477,1274.9560000000004,7,neg
1999-07-14,15.0,0.0,0.0,10.0,5.0,0.0,213.00000000000003,22.314285714285717,2.8142857142857145,11.799999999999999,0.4,35.97,22.55,17.0,2.160000054165725,0.0599999986588955,1274.9560000000004,7,neg
1999-07-28,24.0,19.0,0.0,0.0,5.0,0.0,197.2,22.885714285714286,3.1904761904761907,26.9,0.409999996423721,37.4199981689453,22.7199993133545,?,4.6699999943375605,0.0399999991059303,980.262,7,neg
1999-07-28,84.0,70.0,0.0,14.0,0.0,0.0,197.2,22.885714285714286,3.1904761904761907,26.9,0.400000005960464,37.2299995422363,22.6000003814697,?,8.499999849125746,0.0500000007450581,980.262,7,neg
1999-08-09,11.0,11.0,0.0,0.0,0.0,0.0,218.50000000000003,23.804761904761907,3.223809523809524,18.9,0.27,37.41,22.99,?,3.0500000994652527,0.0500000007450581,970.561,8,neg
1999-08-09,16.0,11.0,0.0,0.0,5.0,0.0,218.50000000000003,23.804761904761907,3.223809523809524,18.9,0.67,36.91,23.6,10.5,2.9400000162422693,0.0399999991059303,970.561,8,neg
1999-08-24,15.0,10.0,0.0,0.0,5.0,0.0,186.79999999999998,23.83809523809524,2.942857142857143,10.899999999999999,0.779999971389771,37.310001373291,22.0499992370605,?,4.859999943524602,0.0299999993294477,1478.9259999999997,8,neg
1999-08-24,14.0,14.0,0.0,0.0,0.0,0.0,186.79999999999998,23.83809523809524,2.942857142857143,10.899999999999999,0.790000021457672,37.2799987792969,23.0100002288818,?,4.439999975264069,0.0399999991059303,1478.9259999999997,8,neg
1999-09-01,57.0,44.0,0.0,4.0,9.0,0.0,154.9,22.55238095238095,2.8904761904761904,26.9,0.330000013113022,37.5200004577637,25.5699996948242,?,11.459999598562721,0.0500000007450581,1537.625,9,neg
1999-09-01,134.0,130.0,4.0,0.0,0.0,0.0,154.9,22.55238095238095,2.8904761904761904,26.9,0.209999993443489,37.4700012207031,25.6399993896484,?,8.520000228658322,0.0199999995529652,1537.625,9,neg
1999-09-08,19.0,14.0,0.0,0.0,0.0,0.0,147.60000000000002,21.56190476190476,2.9095238095238094,22.700000000000003,0.330000013113022,37.5200004577637,25.5699996948242,?,11.459999598562721,0.0500000007450581,1577.04,9,neg
1999-09-08,28.0,19.0,0.0,9.0,0.0,0.0,147.60000000000002,21.56190476190476,2.9095238095238094,22.700000000000003,0.209999993443489,37.4700012207031,25.6399993896484,?,8.520000228658322,0.0199999995529652,1577.04,9,neg
1999-09-15,108.0,108.0,0.0,0.0,0.0,0.0,167.5,20.952380952380956,3.0095238095238095,22.0,0.35,36.52,24.41,14.5,7.95999974943697,0.00999999977648258,1524.7590000000002,9,neg
1999-09-15,44.0,40.0,0.0,4.0,0.0,0.0,167.5,20.952380952380956,3.0095238095238095,22.0,0.27,36.48,24.83,12.0,6.489999789744611,0.0500000007450581,1524.7590000000002,9,neg
1999-09-29,60.0,5.0,0.0,55.0,0.0,0.0,174.70000000000002,20.30952380952381,3.2571428571428576,39.2,0.860000014305115,37.4700012207031,23.1000003814697,?,3.470000077039002,0.0299999993294477,1397.4300000000003,9,neg
1999-10-06,52.0,0.0,9.0,43.0,0.0,0.0,132.50000000000003,19.03333333333333,3.528571428571429,67.2,0.800000011920929,37.5099983215332,22.6499996185303,?,3.120000101625921,0.0500000007450581,2150.4809999999998,10,neg
1999-10-13,96.0,5.0,0.0,14.0,77.0,0.0,143.1,16.728571428571428,3.4380952380952374,35.5,0.66,37.47,22.81,8.5,3.1400000136345625,0.0299999993294477,2503.171,10,neg
1999-10-21,24.0,0.0,10.0,14.0,0.0,0.0,107.89999999999999,13.52857142857143,3.1333333333333333,31.3,0.920000016689301,36.8699989318848,22.6900005340576,?,6.889999993145462,0.0199999995529652,2659.9690000000005,10,poz
1999-10-28,50.0,27.0,9.0,14.0,0.0,0.0,95.99999999999999,14.00952380952381,2.9952380952380957,60.699999999999996,1.25,35.8199996948242,22.7600002288818,?,14.509999744594106,0.0199999995529652,4149.313999999999,10,poz
1999-11-18,18.0,0.0,9.0,9.0,0.0,0.0,46.8,11.276190476190475,2.452380952380952,63.599999999999994,1.01999998092651,37.5299987792969,18.8099994659424,?,4.159999962896105,0.0399999991059303,3813.1899999999996,11,poz
1999-11-19,0.0,0.0,0.0,0.0,0.0,0.0,43.400000000000006,10.79047619047619,2.6714285714285717,93.3,1.0,37.5800018310547,19.1900005340576,?,4.409999996423725,0.0599999986588955,3829.6909999999993,11,neg
2000-06-06,790.0,28.999999999999996,0.0,73.0,538.0,15.0,222.99999999999997,19.071428571428573,2.952380952380952,27.599999999999998,0.71,36.82,19.79,7.0,3.9700000882148734,0.0599999986588955,2729.1700000000005,6,neg
2000-06-06,0.0,0.0,0.0,0.0,0.0,0.0,222.99999999999997,19.071428571428573,2.952380952380952,27.599999999999998,0.100000001490116,35.5299987792969,?,?,?,?,2729.1700000000005,6,neg
2000-06-20,180.0,28.999999999999996,0.0,80.0,36.0,0.0,256.9,21.9,2.6142857142857143,8.0,1.48,35.47,25.58,6.0,1.280000008642673,0.0900000035762787,2107.5000000000005,6,neg
2000-06-20,270.0,17.0,0.0,28.000000000000004,216.0,0.0,256.9,21.9,2.6142857142857143,8.0,0.850000023841858,36.5699996948242,?,?,?,?,2107.5000000000005,6,neg
2000-07-05,270.0,7.000000000000001,0.0,196.0,28.999999999999996,0.0,238.89999999999998,22.73333333333333,2.7904761904761903,5.8,1.48,35.47,25.58,6.0,1.280000008642673,0.0900000035762787,1142.1,7,neg
2000-07-05,220.00000000000003,40.0,0.0,142.0,28.000000000000004,0.0,238.89999999999998,22.73333333333333,2.7904761904761903,5.8,2.25,35.5200004577637,?,?,?,?,1142.1,7,neg
2000-07-20,1920.0,1309.0,0.0,262.0,334.0,0.0,211.2,21.7,3.1285714285714286,77.0,0.81,31.07,23.95,8.5,2.599999992176891,0.00999999977648258,2235.36,7,neg
2000-07-20,580.0,376.0,0.0,0.0,182.0,0.0,211.2,21.7,3.1285714285714286,77.0,1.5900000333786,35.8699989318848,?,?,?,?,2235.36,7,neg
2000-08-02,1380.0,727.0,0.0,204.0,422.0,0.0,213.29999999999998,20.423809523809524,2.8476190476190473,69.1,0.81,31.07,23.95,8.5,2.599999992176891,0.00999999977648258,2579.5500000000006,8,neg
2000-08-02,1130.0,832.0,0.0,68.0,227.99999999999997,0.0,213.29999999999998,20.423809523809524,2.8476190476190473,69.1,1.29999995231628,34.560001373291,?,?,?,?,2579.5500000000006,8,neg
2000-08-16,630.0,308.0,23.0,160.0,125.0,0.0,237.1,22.214285714285715,2.9000000000000004,24.5,1.28999996185303,35.1100006103516,?,?,?,?,1835.82,8,neg
2000-08-16,1760.0000000000002,974.0,28.999999999999996,233.0,436.00000000000006,0.0,237.1,22.214285714285715,2.9000000000000004,24.5,0.87,37.22,23.55,?,1.759999997913842,0.0500000007450581,1835.82,8,neg
2000-08-29,600.0,174.0,145.0,247.00000000000003,28.999999999999996,0.0,252.6,23.91904761904762,3.076190476190477,0.2,0.87,37.22,23.55,9.0,1.759999997913842,0.0500000007450581,1248.1900000000003,8,neg
2000-08-29,580.0,490.00000000000006,23.0,23.0,34.0,0.0,252.6,23.91904761904762,3.076190476190477,0.2,0.490000009536743,35.9700012207031,?,?,?,?,1248.1900000000003,8,neg
2000-09-12,280.0,211.0,11.0,46.0,11.0,0.0,203.29999999999998,20.404761904761905,3.2428571428571424,19.099999999999998,1.22000002861023,36.6699981689453,22.95,14.0,3.4100000821053964,0.0599999986588955,995.5900000000001,9,neg
2000-09-12,270.0,174.0,7.000000000000001,51.0,36.0,0.0,203.29999999999998,20.404761904761905,3.2428571428571424,19.099999999999998,0.4,37.23,22.94,9.0,5.6300001218915,0.0399999991059303,995.5900000000001,9,neg
2000-09-26,819.9999999999999,473.00000000000006,256.0,74.0,6.0,0.0,172.20000000000002,18.290476190476195,3.076190476190477,74.2,0.990000009536743,37.810001373291,?,?,?,?,1431.8200000000002,9,neg
2000-09-26,480.0,167.0,233.0,51.0,15.0,0.0,172.20000000000002,18.290476190476195,3.076190476190477,74.2,0.4,37.23,22.94,9.0,5.6300001218915,0.0399999991059303,1431.8200000000002,9,neg
2000-10-10,440.00000000000006,97.0,234.0,80.0,6.0,0.0,107.69999999999999,16.814285714285717,2.861904761904762,166.0,0.48,37.25,22.95,14.0,3.4100000821053964,0.0599999986588955,2708.48,10,neg
2000-10-10,340.0,36.0,80.0,174.0,28.999999999999996,0.0,107.69999999999999,16.814285714285717,2.861904761904762,166.0,0.4,37.23,22.94,9.0,5.6300001218915,0.0399999991059303,2708.48,10,neg
2000-10-23,40.0,0.0,28.999999999999996,15.0,0.0,0.0,95.5,15.866666666666669,2.8476190476190477,162.1,0.79,37.35,19.87,4.0,5.189999878406517,0.0900000035762787,4444.230000000001,10,neg
2000-10-23,300.0,23.0,227.99999999999997,23.0,0.0,0.0,95.5,15.866666666666669,2.8476190476190477,162.1,1.24000000953674,37.0,20.15,7.0,5.930000007152557,0.0700000002980232,4444.230000000001,10,neg
2000-11-07,290.0,28.999999999999996,28.999999999999996,204.0,0.0,0.0,84.50000000000001,13.847619047619048,3.161904761904762,108.99999999999999,0.79,37.35,19.87,4.0,5.189999878406517,0.0900000035762787,8565.05,11,neg
2000-11-07,360.0,23.0,125.0,182.0,11.0,0.0,84.50000000000001,13.847619047619048,3.161904761904762,108.99999999999999,0.46,37.63,20.15,7.0,5.930000007152557,0.0700000002980232,8565.05,11,neg
2000-11-23,760.0,28.999999999999996,393.0,262.0,0.0,0.0,42.60000000000001,12.704761904761906,3.352380952380952,257.5,3.1,37.19,17.5,?,7.679999977350234,0.0399999991059303,16039.869999999999,11,neg
2000-11-23,409.99999999999994,113.99999999999999,80.0,125.0,0.0,0.0,42.60000000000001,12.704761904761906,3.352380952380952,257.5,4.42000007629395,32.1500015258789,17.28,5.5,9.0299998447299,0.0199999995529652,16039.869999999999,11,neg
2000-12-12,950.0,7.000000000000001,465.00000000000006,393.0,0.0,0.0,41.199999999999996,10.752380952380951,2.042857142857143,29.800000000000004,3.1,37.19,17.5,?,7.679999977350234,0.0399999991059303,12662.2,12,neg
2000-12-12,2870.0,63.0,2341.0,365.0,0.0,0.0,41.199999999999996,10.752380952380951,2.042857142857143,29.800000000000004,2.07,37.03,17.28,5.5,9.0299998447299,0.0199999995529652,12662.2,12,neg
2001-05-08,60.0,0.0,0.0,51.0,0.0,0.0,187.3,14.666666666666666,2.8476190476190473,27.6,1.04,36.61,12.81,5.0,7.78000020980835,0.0500000007450581,3683.2770000000005,5,neg
2001-05-21,830.0000000000001,115.99999999999999,15.0,87.0,596.0,0.0,182.2,17.695238095238096,2.614285714285714,43.4,0.94,36.39,18.52,7.0,8.10999977588654,0.0700000002980232,3010.7060000000006,5,neg
2001-06-05,260.0,115.99999999999999,0.0,36.0,80.0,0.0,199.70000000000002,19.209523809523812,2.9809523809523806,115.5,0.94,36.39,18.52,7.0,8.10999977588654,0.0700000002980232,2685.9190000000003,6,neg
2001-06-19,1430.0,553.0,131.0,102.0,523.0,0.0,189.10000000000002,19.123809523809523,3.1952380952380954,120.39999999999998,0.53,36.27,19.9,10.0,7.350000143051147,0.0500000007450581,3032.232000000001,6,neg
2001-06-19,1040.0,234.0,28.000000000000004,46.0,706.0,0.0,189.10000000000002,19.123809523809523,3.1952380952380954,120.39999999999998,9.25,34.7799987792969,?,?,?,?,3032.232000000001,6,neg
2001-07-03,7630.0,545.0,4624.0,153.0,2167.0,0.0,224.00000000000003,21.376190476190477,2.7666666666666666,30.200000000000003,0.53,36.27,19.9,10.0,7.350000143051147,0.0500000007450581,2568.1020000000003,7,neg
2001-07-03,2150.0,473.00000000000006,860.0,51.0,746.0,0.0,224.00000000000003,21.376190476190477,2.7666666666666666,30.200000000000003,0.560000002384186,35.1699981689453,?,?,?,?,2568.1020000000003,7,neg
2001-07-17,5760.0,916.0,15.0,174.0,4639.0,0.0,215.50000000000003,23.29047619047619,2.619047619047619,9.6,0.49,35.3,25.66,12.0,3.799999980255958,0.0700000002980232,1689.7299999999993,7,poz
2001-07-31,1920.0,443.0,95.0,44.0,1309.0,0.0,233.20000000000005,23.547619047619047,3.0571428571428574,21.2,0.49,35.3,25.66,12.0,3.799999980255958,0.0700000002980232,1947.6280000000002,7,neg
2001-08-14,1460.0,741.0,382.0,56.99999999999999,234.0,0.0,244.00000000000006,24.533333333333335,3.3523809523809525,2.4,0.76,35.28,25.52,14.0,4.199999976903198,0.00999999977648258,1763.9450000000004,8,neg
2001-08-14,1410.0,676.0,371.0,87.0,160.0,0.0,244.00000000000006,24.533333333333335,3.3523809523809525,2.4,0.49,35.3,25.66,12.0,3.799999980255958,0.0700000002980232,1763.9450000000004,8,neg
2001-08-28,960.0,218.00000000000003,109.00000000000001,196.0,109.00000000000001,7.000000000000001,242.3,24.023809523809522,3.1142857142857148,4.699999999999999,0.57,35.54,26.25,10.0,5.199999857693908,0.0399999991059303,873.119,8,neg
2001-08-28,730.0,131.0,91.0,188.0,68.0,6.0,242.3,24.023809523809522,3.1142857142857148,4.699999999999999,1.22000002861023,35.439998626709,?,?,?,?,873.119,8,neg
2001-09-11,540.0,65.0,28.999999999999996,80.0,28.999999999999996,28.999999999999996,183.8,21.152380952380952,3.1380952380952385,58.699999999999996,1.68,36.19,22.39,?,2.410000015050178,0.0799999982118607,766.8359999999999,9,neg
2001-09-11,330.0,85.0,23.0,113.99999999999999,6.0,34.0,183.8,21.152380952380952,3.1380952380952385,58.699999999999996,1.60000002384186,36.6199989318848,22.78,8.0,5.3800000324845305,0.0500000007450581,766.8359999999999,9,neg
2001-09-25,430.0,97.0,34.0,63.0,0.0,171.0,109.3,16.49047619047619,3.1333333333333333,267.7,5.65000009536743,35.7900009155273,?,?,?,?,2638.381,9,neg
2001-09-25,610.0,87.0,80.0,109.00000000000001,7.000000000000001,160.0,109.3,16.49047619047619,3.1333333333333333,267.7,1.68,36.19,22.39,4.0,2.410000015050178,0.0799999982118607,2638.381,9,neg
2001-10-09,1720.0,85.0,262.0,125.0,0.0,1139.0,99.69999999999999,17.033333333333335,2.6714285714285717,153.10000000000002,1.8,36.21,22.78,8.0,5.3800000324845305,0.0500000007450581,4766.862,10,neg
2001-10-09,919.9999999999999,73.0,174.0,102.0,0.0,436.00000000000006,99.69999999999999,17.033333333333335,2.6714285714285717,153.10000000000002,1.68,36.19,22.39,4.0,2.410000015050178,0.0799999982118607,4766.862,10,neg
2001-10-23,700.0,11.0,142.0,51.0,0.0,479.0,141.7,16.92380952380953,2.9714285714285715,46.0,3.75,35.1399993896484,?,?,?,?,4735.938000000001,10,neg
2001-10-23,1080.0,7.000000000000001,167.0,182.0,7.000000000000001,698.0,141.7,16.92380952380953,2.9714285714285715,46.0,1.77,36.7,19.97,4.0,5.309999935328959,0.0900000035762787,4735.938000000001,10,neg
2001-11-06,120.0,7.000000000000001,15.0,65.0,0.0,28.999999999999996,122.8,13.166666666666666,2.7428571428571424,24.700000000000003,1.77,36.7,19.97,4.0,5.309999935328959,0.0900000035762787,2037.8859999999997,11,neg
2001-11-19,100.0,0.0,0.0,28.999999999999996,0.0,65.0,76.89999999999999,9.647619047619047,2.7380952380952377,32.400000000000006,1.19,37.55,16.24,?,4.989999830722805,0.0700000002980232,1586.302,11,neg
2002-04-17,5.0,0.0,0.0,4.6,0.0,0.0,147.5,10.495238095238097,2.7095238095238097,100.00000000000001,0.87,37.48,12.52,4.0,2.020000027492643,0.0500000007450581,1573.2220000000002,4,poz
2002-04-17,9.0,0.0,0.0,9.2,0.0,0.0,147.5,10.495238095238097,2.7095238095238097,100.00000000000001,?,?,?,?,?,?,1573.2220000000002,4,poz
2002-05-07,0.0,0.0,0.0,0.0,0.0,0.0,177.79999999999998,14.585714285714285,2.8285714285714287,53.2,0.87,37.48,12.52,4.0,2.020000027492643,0.0500000007450581,2311.119999999999,5,poz
2002-05-07,0.0,0.0,0.0,0.0,0.0,0.0,177.79999999999998,14.585714285714285,2.8285714285714287,53.2,0.87,37.48,12.52,4.0,2.020000027492643,0.0500000007450581,2311.119999999999,5,poz
2002-05-22,9.0,0.0,0.0,4.4,4.4,0.0,164.9,17.16190476190476,2.466666666666667,43.3,1.06,37.77,?,?,?,?,2225.9619999999995,5,neg
2002-05-22,0.0,0.0,0.0,0.0,0.0,0.0,164.9,17.16190476190476,2.466666666666667,43.3,0.65,37.6,17.77,7.0,2.4999999683350316,0.0500000007450581,2225.9619999999995,5,poz
2002-06-04,27.0,13.5,0.0,4.5,9.0,0.0,178.29999999999998,18.785714285714285,2.5285714285714285,46.0,1.06,37.77,?,?,?,?,2484.5110000000004,6,poz
2002-06-04,18.0,9.0,0.0,0.0,9.0,0.0,178.29999999999998,18.785714285714285,2.5285714285714285,46.0,0.65,37.6,17.77,7.0,2.4999999683350316,0.0500000007450581,2484.5110000000004,6,neg
2002-06-18,214.0,109.1,0.0,9.1,95.5,0.0,205.6,20.347619047619045,2.7476190476190476,75.8,1.1,37.14,?,?,?,?,2821.838,6,neg
2002-06-18,103.0,4.5,0.0,0.0,98.9,0.0,205.6,20.347619047619045,2.7476190476190476,75.8,1.67,33.95,22.8,5.0,4.510000020265582,0.180000007152557,2821.838,6,neg
2002-07-02,41.0,41.2,0.0,0.0,0.0,0.0,255.49999999999997,23.37142857142857,2.7333333333333325,64.9,2.17,35.04,?,?,?,?,2282.3979999999997,7,poz
2002-07-02,93.0,84.8,0.0,8.1,0.0,0.0,255.49999999999997,23.37142857142857,2.7333333333333325,64.9,1.67,33.95,22.8,5.0,4.510000020265582,0.180000007152557,2282.3979999999997,7,poz
2002-07-17,48.0,48.0,0.0,0.0,0.0,0.0,236.39999999999995,22.78095238095238,2.9285714285714284,83.1,1.51,32.76,?,?,?,?,1659.241,7,neg
2002-07-30,40.0,36.0,0.0,0.0,0.0,0.0,219.5,23.280952380952378,2.6285714285714286,56.39999999999999,1.8,35.95,?,?,?,?,1537.0150000000003,7,poz
2002-08-26,38.0,38.1,0.0,0.0,0.0,0.0,185.70000000000002,21.214285714285715,2.8523809523809525,116.2,1.47,36.2,?,?,?,?,3680.764,8,neg
2002-09-10,0.0,0.0,0.0,0.0,0.0,0.0,171.9,20.7,2.604761904761905,43.599999999999994,1.47,36.2,?,?,?,?,3084.273,9,neg
2002-10-01,43.0,34.4,8.6,0.0,0.0,0.0,138.4,15.742857142857138,2.9142857142857146,220.99999999999997,0.89,37.67,22.97,7.0,3.16999994218349,0.150000005960464,1334.295,10,poz
2002-10-15,30.0,8.4,0.0,21.1,0.0,0.0,128.0,14.166666666666666,2.5809523809523807,162.4,1.12,38.19,22.97,7.0,3.16999994218349,0.150000005960464,1617.1009999999997,10,neg
2002-11-05,13.0,0.0,0.0,12.5,0.0,0.0,105.5,14.547619047619047,3.385714285714286,98.0,1.56,37.79,?,?,?,?,4509.541000000001,11,neg
2003-05-19,20.0,0.0,0.0,0.0,20.4,0.0,202.5,17.35714285714286,2.7571428571428576,0.3,1.11,37.44,17.45,11.0,1.429999995976686,0.0599999986588955,1405.8129999999999,5,neg
2003-05-19,4.0,0.0,0.0,4.0,0.0,0.0,202.5,17.35714285714286,2.7571428571428576,0.3,0.82,38.04,17.0,?,3.5500000193715073,0.140000000596046,1405.8129999999999,5,neg
2003-05-27,21.0,0.0,0.0,0.0,21.1,0.0,194.80000000000004,18.15714285714286,2.8476190476190477,9.3,0.82,38.04,17.0,?,3.5500000193715073,0.140000000596046,1340.281,5,neg
2003-05-27,20.0,8.2,0.0,0.0,12.2,0.0,194.80000000000004,18.15714285714286,2.8476190476190477,9.3,1.11,37.44,17.45,11.0,1.429999995976686,0.0599999986588955,1340.281,5,neg
2003-06-11,121.0,0.0,0.0,0.0,121.2,0.0,228.60000000000002,21.928571428571427,2.4095238095238094,13.3,0.82,38.04,17.0,?,3.5500000193715073,0.140000000596046,1023.3009999999999,6,neg
