station id, station name, valid,povp. dnevna T [°C],povp. veter [m/s],povp. rel. vla. [%],povp. tlak [hPa],količina padavin [mm],trajanje sonca [h]

_1896,PORTOROŽ - LETALIŠČE,1996-12-18,8.3,0.3,92,1014,0,0

_1896,PORTOROŽ - LETALIŠČE,1996-12-19,8.4,0.5,89,1010,0,0

_1896,PORTOROŽ - LETALIŠČE,1996-12-20,10.4,2.6,93,1002,1.9,0

_1896,PORTOROŽ - LETALIŠČE,1996-12-21,9.7,0.9,90,1010,16.8,0

_1896,PORTOROŽ - LETALIŠČE,1996-12-22,11.1,0.3,97,1012,10.3,0

_1896,PORTOROŽ - LETALIŠČE,1996-12-23,12.1,2.1,94,1000,0.9,0

_1896,PORTOROŽ - LETALIŠČE,1996-12-24,9,1.4,87,999,8.7,0.3

_1896,PORTOROŽ - LETALIŠČE,1996-12-25,3.6,6.9,67,1001,10.4,0

_1896,PORTOROŽ - LETALIŠČE,1996-12-26,-1.6,7.6,33,1022,3.8,7.2

_1896,PORTOROŽ - LETALIŠČE,1996-12-27,-5.2,5.9,41,1027,0,7.7

_1896,PORTOROŽ - LETALIŠČE,1996-12-28,-6.7,5.2,46,1019,0,4.7

_1896,PORTOROŽ - LETALIŠČE,1996-12-29,-4.1,2,49,1010,0,3.4

_1896,PORTOROŽ - LETALIŠČE,1996-12-30,-4,2.1,62,1006,0,7.2

_1896,PORTOROŽ - LETALIŠČE,1996-12-31,3.5,1.9,75,1011,0,2.5

_1896,PORTOROŽ - LETALIŠČE,1997-01-01,7.3,4.2,89,1012,10,0.4

_1896,PORTOROŽ - LETALIŠČE,1997-01-02,5.4,0.8,95,1015,9.5,0.1

_1896,PORTOROŽ - LETALIŠČE,1997-01-03,9.7,1.3,95,1008,10.2,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-04,8.9,4.1,85,1000,5.9,0.8

_1896,PORTOROŽ - LETALIŠČE,1997-01-05,7.4,1.8,92,1007,7.2,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-06,6.1,1.7,93,1014,19.9,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-07,6.4,1.7,69,1012,11.8,2.2

_1896,PORTOROŽ - LETALIŠČE,1997-01-08,3.2,2.9,70,1011,1,7.7

_1896,PORTOROŽ - LETALIŠČE,1997-01-09,6.6,1.1,86,1006,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-10,7.8,0.6,80,1008,9,1

_1896,PORTOROŽ - LETALIŠČE,1997-01-11,8.9,4.2,53,1017,0.1,7.5

_1896,PORTOROŽ - LETALIŠČE,1997-01-12,6.3,3.6,60,1024,0,8.2

_1896,PORTOROŽ - LETALIŠČE,1997-01-13,5.7,2,66,1024,0,8.3

_1896,PORTOROŽ - LETALIŠČE,1997-01-14,4.7,1.9,73,1024,0,8.3

_1896,PORTOROŽ - LETALIŠČE,1997-01-15,3.8,3,80,1025,0,8.4

_1896,PORTOROŽ - LETALIŠČE,1997-01-16,4.6,3,87,1022,0,8.2

_1896,PORTOROŽ - LETALIŠČE,1997-01-17,4.3,1.5,95,1022,0,2.5

_1896,PORTOROŽ - LETALIŠČE,1997-01-18,6.1,3,85,1022,0,2.2

_1896,PORTOROŽ - LETALIŠČE,1997-01-19,8.2,2.6,83,1020,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-20,9,3.3,94,1020,7.3,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-21,8.1,0.5,94,1028,34.7,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-22,8.7,0.5,95,1032,3.3,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-23,8.8,0.9,96,1031,0.2,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-24,8.3,1.1,91,1029,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-01-25,9.4,2.7,73,1027,0,5

_1896,PORTOROŽ - LETALIŠČE,1997-01-26,5.7,4.1,43,1027,0,4.5

_1896,PORTOROŽ - LETALIŠČE,1997-01-27,2.8,3.2,74,1027,0,7

_1896,PORTOROŽ - LETALIŠČE,1997-01-28,2.8,3.1,79,1030,0,5.7

_1896,PORTOROŽ - LETALIŠČE,1997-01-29,3.6,3,67,1032,0,8.8

_1896,PORTOROŽ - LETALIŠČE,1997-01-30,1.9,3.3,77,1031,0,8.6

_1896,PORTOROŽ - LETALIŠČE,1997-01-31,3.8,2.1,87,1026,0,5.1

_1896,PORTOROŽ - LETALIŠČE,1997-02-01,3,3.2,75,1026,0,7.7

_1896,PORTOROŽ - LETALIŠČE,1997-02-02,1.7,2.9,76,1027,0,6.8

_1896,PORTOROŽ - LETALIŠČE,1997-02-03,0.6,3.5,78,1027,0,8.8

_1896,PORTOROŽ - LETALIŠČE,1997-02-04,2.7,2.3,89,1028,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-02-05,5.3,0.5,90,1021,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-02-06,8.3,2.5,59,1029,3.5,8.5

_1896,PORTOROŽ - LETALIŠČE,1997-02-07,3.1,3.1,73,1035,0,9.3

_1896,PORTOROŽ - LETALIŠČE,1997-02-08,3.4,2.9,82,1032,0,9.1

_1896,PORTOROŽ - LETALIŠČE,1997-02-09,3.5,2.9,87,1030,0,7.4

_1896,PORTOROŽ - LETALIŠČE,1997-02-10,3.9,2.7,96,1028,0,2.9

_1896,PORTOROŽ - LETALIŠČE,1997-02-11,8,1.6,88,1024,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-02-12,7.8,1,92,1020,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-02-13,11,3.3,82,1006,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-02-14,6.5,3.2,70,1007,0,7.5

_1896,PORTOROŽ - LETALIŠČE,1997-02-15,10.3,4.7,72,1004,0,0.1

_1896,PORTOROŽ - LETALIŠČE,1997-02-16,6.5,3.2,45,1020,0,9

_1896,PORTOROŽ - LETALIŠČE,1997-02-17,5.6,3.5,57,1025,0,8.7

_1896,PORTOROŽ - LETALIŠČE,1997-02-18,3.5,2.9,70,1023,0,6.1

_1896,PORTOROŽ - LETALIŠČE,1997-02-19,5.4,3.3,54,1025,0,9.2

_1896,PORTOROŽ - LETALIŠČE,1997-02-20,5.4,3.1,61,1024,0,9.9

_1896,PORTOROŽ - LETALIŠČE,1997-02-21,6.3,3.8,76,1028,0,9.6

_1896,PORTOROŽ - LETALIŠČE,1997-02-22,4.1,1.9,93,1030,0,5.1

_1896,PORTOROŽ - LETALIŠČE,1997-02-23,4.3,1.8,94,1025,0,4.9

_1896,PORTOROŽ - LETALIŠČE,1997-02-24,9.7,2.9,84,1021,0,0.1

_1896,PORTOROŽ - LETALIŠČE,1997-02-25,11.2,3,80,1020,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-02-26,12.7,4.4,77,1015,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-02-27,12.3,3.7,41,1022,0.2,7.2

_1896,PORTOROŽ - LETALIŠČE,1997-02-28,7.5,4.9,61,1034,0,10.4

_1896,PORTOROŽ - LETALIŠČE,1997-03-01,6,3.1,72,1031,0,7

_1896,PORTOROŽ - LETALIŠČE,1997-03-02,7.2,2.8,72,1028,0,10.3

_1896,PORTOROŽ - LETALIŠČE,1997-03-03,8.1,2.1,76,1029,0,9.4

_1896,PORTOROŽ - LETALIŠČE,1997-03-04,9.6,2.2,63,1029,0,8.8

_1896,PORTOROŽ - LETALIŠČE,1997-03-05,9.4,1.8,70,1024,0,4.3

_1896,PORTOROŽ - LETALIŠČE,1997-03-06,13.3,3.7,55,1023,0,1.8

_1896,PORTOROŽ - LETALIŠČE,1997-03-07,8.7,2.9,64,1029,0.1,9.3

_1896,PORTOROŽ - LETALIŠČE,1997-03-08,11.2,3.9,27,1031,0,10.5

_1896,PORTOROŽ - LETALIŠČE,1997-03-09,6.5,2.9,59,1033,0,9.8

_1896,PORTOROŽ - LETALIŠČE,1997-03-10,12.9,4.4,36,1030,0,10.3

_1896,PORTOROŽ - LETALIŠČE,1997-03-11,11.1,3.9,32,1032,0,10.6

_1896,PORTOROŽ - LETALIŠČE,1997-03-12,6.9,2.7,54,1028,0,10.5

_1896,PORTOROŽ - LETALIŠČE,1997-03-13,8.7,3.6,47,1022,0,10.3

_1896,PORTOROŽ - LETALIŠČE,1997-03-14,9.5,3.5,59,1018,0,9.4

_1896,PORTOROŽ - LETALIŠČE,1997-03-15,10.2,3.7,60,1018,0,9

_1896,PORTOROŽ - LETALIŠČE,1997-03-16,10.3,3.6,64,1018,0,10.3

_1896,PORTOROŽ - LETALIŠČE,1997-03-17,10.5,2.5,72,1014,0,9.7

_1896,PORTOROŽ - LETALIŠČE,1997-03-18,8.1,2.8,59,1017,0,8.2

_1896,PORTOROŽ - LETALIŠČE,1997-03-19,10.6,3.8,77,1000,0.3,2.9

_1896,PORTOROŽ - LETALIŠČE,1997-03-20,8.9,3.5,77,1008,2.7,10.2

_1896,PORTOROŽ - LETALIŠČE,1997-03-21,6.8,2.4,67,1017,1.7,9.1

_1896,PORTOROŽ - LETALIŠČE,1997-03-22,7.7,2.4,62,1020,0,10.7

_1896,PORTOROŽ - LETALIŠČE,1997-03-23,7.5,1.6,72,1018,0.4,0

_1896,PORTOROŽ - LETALIŠČE,1997-03-24,6.4,2.2,83,1010,6.3,0

_1896,PORTOROŽ - LETALIŠČE,1997-03-25,7.1,3.1,76,1013,16.5,6.9

_1896,PORTOROŽ - LETALIŠČE,1997-03-26,9.6,2.7,64,1020,0,10.9

_1896,PORTOROŽ - LETALIŠČE,1997-03-27,7.9,2.3,69,1020,0,0.2

_1896,PORTOROŽ - LETALIŠČE,1997-03-28,9.4,2.1,76,1008,0,5.3

_1896,PORTOROŽ - LETALIŠČE,1997-03-29,7.3,3.2,56,1011,7.6,10.4

_1896,PORTOROŽ - LETALIŠČE,1997-03-30,9.3,4,39,1015,0,11.2

_1896,PORTOROŽ - LETALIŠČE,1997-03-31,9.9,2.5,52,1021,0,10

_1896,PORTOROŽ - LETALIŠČE,1997-04-01,13.1,4,56,1017,0,9.8

_1896,PORTOROŽ - LETALIŠČE,1997-04-02,10.5,3,72,1015,0,5.4

_1896,PORTOROŽ - LETALIŠČE,1997-04-03,12.9,3.1,65,1008,0,11.3

_1896,PORTOROŽ - LETALIŠČE,1997-04-04,12.3,5.3,54,1006,0,4.2

_1896,PORTOROŽ - LETALIŠČE,1997-04-05,8.9,4.6,56,1016,0,9.4

_1896,PORTOROŽ - LETALIŠČE,1997-04-06,12.5,4.2,58,1011,0,11.8

_1896,PORTOROŽ - LETALIŠČE,1997-04-07,7.2,3.4,45,1026,0,10.8

_1896,PORTOROŽ - LETALIŠČE,1997-04-08,5.9,3.4,54,1031,0,10.6

_1896,PORTOROŽ - LETALIŠČE,1997-04-09,7,4.1,71,1032,0,11.2

_1896,PORTOROŽ - LETALIŠČE,1997-04-10,8.6,3.3,57,1027,0,9.1

_1896,PORTOROŽ - LETALIŠČE,1997-04-11,12.6,5.1,61,1014,0,8.5

_1896,PORTOROŽ - LETALIŠČE,1997-04-12,10.1,4.7,39,1014,0,12.2

_1896,PORTOROŽ - LETALIŠČE,1997-04-13,8.3,3,57,1021,0,11.9

_1896,PORTOROŽ - LETALIŠČE,1997-04-14,7.2,3.1,65,1021,0,10

_1896,PORTOROŽ - LETALIŠČE,1997-04-15,10.1,3.1,58,1012,0,8.7

_1896,PORTOROŽ - LETALIŠČE,1997-04-16,5.4,2.9,58,1016,0,6

_1896,PORTOROŽ - LETALIŠČE,1997-04-17,5.1,4,51,1018,0.6,12

_1896,PORTOROŽ - LETALIŠČE,1997-04-18,7.4,4,59,1017,0,12.8

_1896,PORTOROŽ - LETALIŠČE,1997-04-19,9.2,3,67,1009,0,12.6

_1896,PORTOROŽ - LETALIŠČE,1997-04-20,6.7,3.1,82,1005,0,0.6

_1896,PORTOROŽ - LETALIŠČE,1997-04-21,5.8,6.8,58,1004,16.4,0.5

_1896,PORTOROŽ - LETALIŠČE,1997-04-22,8.2,6.5,49,1002,0.9,0

_1896,PORTOROŽ - LETALIŠČE,1997-04-23,8.7,3.7,62,1016,0,10.8

_1896,PORTOROŽ - LETALIŠČE,1997-04-24,8.7,3.4,65,1023,0,12.8

_1896,PORTOROŽ - LETALIŠČE,1997-04-25,10,3.4,65,1020,0,12.5

_1896,PORTOROŽ - LETALIŠČE,1997-04-26,13.3,2.6,68,1016,0,2.1

_1896,PORTOROŽ - LETALIŠČE,1997-04-27,12.2,5,83,1012,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-04-28,13.4,2.4,77,1015,21.9,7.2

_1896,PORTOROŽ - LETALIŠČE,1997-04-29,12.7,1.2,85,1010,1.6,0.9

_1896,PORTOROŽ - LETALIŠČE,1997-04-30,12.7,3,80,1013,8.6,7.3

_1896,PORTOROŽ - LETALIŠČE,1997-05-01,16,3.1,48,1022,0.9,12.8

_1896,PORTOROŽ - LETALIŠČE,1997-05-02,14.8,3.4,57,1024,0,13.1

_1896,PORTOROŽ - LETALIŠČE,1997-05-03,15.6,3,63,1018,0,12.9

_1896,PORTOROŽ - LETALIŠČE,1997-05-04,17.1,2.4,51,1013,0,12.5

_1896,PORTOROŽ - LETALIŠČE,1997-05-05,15.8,5.6,67,1008,0,0.4

_1896,PORTOROŽ - LETALIŠČE,1997-05-06,15.4,6.9,78,999,0.3,3

_1896,PORTOROŽ - LETALIŠČE,1997-05-07,14.4,4.1,61,1002,15.4,1

_1896,PORTOROŽ - LETALIŠČE,1997-05-08,11.5,3.5,81,999,1,2

_1896,PORTOROŽ - LETALIŠČE,1997-05-09,14.4,4.9,67,1012,0.5,9.5

_1896,PORTOROŽ - LETALIŠČE,1997-05-10,15.3,3.3,66,1020,0,4.1

_1896,PORTOROŽ - LETALIŠČE,1997-05-11,15.7,2.4,68,1021,0,11.7

_1896,PORTOROŽ - LETALIŠČE,1997-05-12,16.3,3.2,60,1022,0,6.8

_1896,PORTOROŽ - LETALIŠČE,1997-05-13,17.9,2,71,1021,0,7.2

_1896,PORTOROŽ - LETALIŠČE,1997-05-14,20.8,2.8,70,1017,0,8.9

_1896,PORTOROŽ - LETALIŠČE,1997-05-15,21.7,2.9,64,1016,0,13.1

_1896,PORTOROŽ - LETALIŠČE,1997-05-16,20.5,2.6,59,1015,0,13.3

_1896,PORTOROŽ - LETALIŠČE,1997-05-17,20,2.6,62,1014,0,13.4

_1896,PORTOROŽ - LETALIŠČE,1997-05-18,21.4,4.3,64,1012,0,12.9

_1896,PORTOROŽ - LETALIŠČE,1997-05-19,20.1,2.7,57,1013,0,11.9

_1896,PORTOROŽ - LETALIŠČE,1997-05-20,21.9,4.4,59,1009,0,9.8

_1896,PORTOROŽ - LETALIŠČE,1997-05-21,20,3.7,66,1008,0,7.7

_1896,PORTOROŽ - LETALIŠČE,1997-05-22,16.2,2.5,76,1010,8.5,5.4

_1896,PORTOROŽ - LETALIŠČE,1997-05-23,16.5,2.3,74,1015,0.3,13.9

_1896,PORTOROŽ - LETALIŠČE,1997-05-24,18,2.1,71,1017,0,11.5

_1896,PORTOROŽ - LETALIŠČE,1997-05-25,18.7,3.1,45,1022,0,4.1

_1896,PORTOROŽ - LETALIŠČE,1997-05-26,15.8,2.5,72,1019,1.2,10.1

_1896,PORTOROŽ - LETALIŠČE,1997-05-27,16.9,1.8,71,1014,0,13

_1896,PORTOROŽ - LETALIŠČE,1997-05-28,17.2,2.9,54,1014,0,7.5

_1896,PORTOROŽ - LETALIŠČE,1997-05-29,15.4,3,57,1022,1.1,13.7

_1896,PORTOROŽ - LETALIŠČE,1997-05-30,16.1,3,58,1018,0,12.9

_1896,PORTOROŽ - LETALIŠČE,1997-05-31,14.5,2.9,59,1018,0,9.1

_1896,PORTOROŽ - LETALIŠČE,1997-06-01,14.6,1.5,59,1016,0,1.1

_1896,PORTOROŽ - LETALIŠČE,1997-06-02,16.4,3,85,1013,2.8,0.3

_1896,PORTOROŽ - LETALIŠČE,1997-06-03,16.8,2.6,81,1014,6,8

_1896,PORTOROŽ - LETALIŠČE,1997-06-04,18.5,2.3,78,1016,0,9.7

_1896,PORTOROŽ - LETALIŠČE,1997-06-05,18.4,2.4,79,1012,0,2.7

_1896,PORTOROŽ - LETALIŠČE,1997-06-06,18.2,2.2,82,1012,7.2,7.8

_1896,PORTOROŽ - LETALIŠČE,1997-06-07,20,2.6,79,1014,0,12.2

_1896,PORTOROŽ - LETALIŠČE,1997-06-08,20.6,2,67,1016,0,5.2

_1896,PORTOROŽ - LETALIŠČE,1997-06-09,22.6,2.4,66,1020,0,13.1

_1896,PORTOROŽ - LETALIŠČE,1997-06-10,23,2.5,61,1017,0,12.1

_1896,PORTOROŽ - LETALIŠČE,1997-06-11,22.5,2,67,1013,0,4.1

_1896,PORTOROŽ - LETALIŠČE,1997-06-12,22.7,2.7,65,1009,0,10.7

_1896,PORTOROŽ - LETALIŠČE,1997-06-13,22.3,3,73,1007,0,7.6

_1896,PORTOROŽ - LETALIŠČE,1997-06-14,22,2,77,1008,0,5.6

_1896,PORTOROŽ - LETALIŠČE,1997-06-15,23.1,3.2,68,1013,1.3,14.5

_1896,PORTOROŽ - LETALIŠČE,1997-06-16,24,2.2,70,1014,0,12.2

_1896,PORTOROŽ - LETALIŠČE,1997-06-17,25.8,4.1,58,1012,0,12

_1896,PORTOROŽ - LETALIŠČE,1997-06-18,21.3,3.5,68,1011,0,8.7

_1896,PORTOROŽ - LETALIŠČE,1997-06-19,19,1.5,80,1007,14.8,0.3

_1896,PORTOROŽ - LETALIŠČE,1997-06-20,19.9,2.1,76,1005,17.3,11.2

_1896,PORTOROŽ - LETALIŠČE,1997-06-21,23.1,5.3,61,1009,0,12.7

_1896,PORTOROŽ - LETALIŠČE,1997-06-22,25,5.6,61,1005,0,10.2

_1896,PORTOROŽ - LETALIŠČE,1997-06-23,21.4,2.7,71,1006,14,10.9

_1896,PORTOROŽ - LETALIŠČE,1997-06-24,18.7,3.2,74,1009,0,4.1

_1896,PORTOROŽ - LETALIŠČE,1997-06-25,18.8,1.7,65,1010,12.4,12.2

_1896,PORTOROŽ - LETALIŠČE,1997-06-26,20.1,3.7,72,1004,0,3.5

_1896,PORTOROŽ - LETALIŠČE,1997-06-27,24,5.2,59,1004,0,5.7

_1896,PORTOROŽ - LETALIŠČE,1997-06-28,22.3,3.3,58,1009,0.1,3.7

_1896,PORTOROŽ - LETALIŠČE,1997-06-29,23.3,2.9,68,1005,0,9.3

_1896,PORTOROŽ - LETALIŠČE,1997-06-30,21.7,4.1,57,1008,0.5,10.6

_1896,PORTOROŽ - LETALIŠČE,1997-07-01,21.8,2.6,57,1012,0,12.5

_1896,PORTOROŽ - LETALIŠČE,1997-07-02,22.2,2.6,63,1017,0,13.3

_1896,PORTOROŽ - LETALIŠČE,1997-07-03,20.6,2.7,71,1016,0.1,7.9

_1896,PORTOROŽ - LETALIŠČE,1997-07-04,22.5,2.5,72,1016,0,13.3

_1896,PORTOROŽ - LETALIŠČE,1997-07-05,20.5,3.5,72,1013,2.5,7

_1896,PORTOROŽ - LETALIŠČE,1997-07-06,19.2,2.3,73,1014,12.1,10.3

_1896,PORTOROŽ - LETALIŠČE,1997-07-07,20.4,3.6,59,1013,0,10.6

_1896,PORTOROŽ - LETALIŠČE,1997-07-08,21.7,2.9,63,1012,0,11.2

_1896,PORTOROŽ - LETALIŠČE,1997-07-09,21.8,2.2,55,1013,0,13.4

_1896,PORTOROŽ - LETALIŠČE,1997-07-10,22.3,3.4,59,1011,0,14

_1896,PORTOROŽ - LETALIŠČE,1997-07-11,21.1,2.6,72,1011,0,4.5

_1896,PORTOROŽ - LETALIŠČE,1997-07-12,21.7,4.2,71,1014,12.3,13.9

_1896,PORTOROŽ - LETALIŠČE,1997-07-13,22.9,2.5,64,1016,0,12.7

_1896,PORTOROŽ - LETALIŠČE,1997-07-14,23.3,3.1,70,1016,0,6.4

_1896,PORTOROŽ - LETALIŠČE,1997-07-15,21.9,3.4,67,1016,2.4,12.8

_1896,PORTOROŽ - LETALIŠČE,1997-07-16,22,3.2,62,1016,0,14

_1896,PORTOROŽ - LETALIŠČE,1997-07-17,21.7,4.4,67,1010,0,6.1

_1896,PORTOROŽ - LETALIŠČE,1997-07-18,19.7,3.3,80,1004,37.9,3.5

_1896,PORTOROŽ - LETALIŠČE,1997-07-19,19.8,2.9,76,1010,8.6,9.5

_1896,PORTOROŽ - LETALIŠČE,1997-07-20,19.9,2.6,73,1013,0.3,6.4

_1896,PORTOROŽ - LETALIŠČE,1997-07-21,19.4,2.7,73,1014,1.1,13.5

_1896,PORTOROŽ - LETALIŠČE,1997-07-22,21.4,3.4,77,1017,0,13.8

_1896,PORTOROŽ - LETALIŠČE,1997-07-23,22.9,2.9,76,1018,0,10.8

_1896,PORTOROŽ - LETALIŠČE,1997-07-24,23.6,1.7,73,1013,0,5.5

_1896,PORTOROŽ - LETALIŠČE,1997-07-25,22.8,2.6,75,1007,0.1,6

_1896,PORTOROŽ - LETALIŠČE,1997-07-26,21.3,3.7,77,1011,10,11.2

_1896,PORTOROŽ - LETALIŠČE,1997-07-27,21.4,3.2,71,1017,0,13.7

_1896,PORTOROŽ - LETALIŠČE,1997-07-28,23.1,2.8,72,1019,0,13.5

_1896,PORTOROŽ - LETALIŠČE,1997-07-29,22.3,3.3,73,1018,0,3.2

_1896,PORTOROŽ - LETALIŠČE,1997-07-30,23.1,2.7,62,1016,2.1,14

_1896,PORTOROŽ - LETALIŠČE,1997-07-31,22.8,3.7,60,1012,0,11.7

_1896,PORTOROŽ - LETALIŠČE,1997-08-01,18,2.1,76,1008,13.1,2.8

_1896,PORTOROŽ - LETALIŠČE,1997-08-02,18.4,3.4,75,1014,1.6,14

_1896,PORTOROŽ - LETALIŠČE,1997-08-03,20.6,3.5,78,1016,0,12.5

_1896,PORTOROŽ - LETALIŠČE,1997-08-04,21.6,3.4,76,1017,0,13.6

_1896,PORTOROŽ - LETALIŠČE,1997-08-05,23.8,3.4,76,1014,0,9.4

_1896,PORTOROŽ - LETALIŠČE,1997-08-06,22.2,1.4,85,1012,0,2.3

_1896,PORTOROŽ - LETALIŠČE,1997-08-07,22.5,1.7,81,1013,9.7,0.3

_1896,PORTOROŽ - LETALIŠČE,1997-08-08,22.9,2.8,80,1015,0,9.5

_1896,PORTOROŽ - LETALIŠČE,1997-08-09,22.9,2.6,64,1015,0,13.4

_1896,PORTOROŽ - LETALIŠČE,1997-08-10,24,2.9,57,1018,0,13.4

_1896,PORTOROŽ - LETALIŠČE,1997-08-11,21.8,2.5,60,1019,0,13.2

_1896,PORTOROŽ - LETALIŠČE,1997-08-12,22.6,2.6,58,1020,0,13.1

_1896,PORTOROŽ - LETALIŠČE,1997-08-13,22.2,3.8,68,1020,0,12.8

_1896,PORTOROŽ - LETALIŠČE,1997-08-14,22.7,3.7,61,1019,0,12.9

_1896,PORTOROŽ - LETALIŠČE,1997-08-15,23.4,3,67,1017,0,11.8

_1896,PORTOROŽ - LETALIŠČE,1997-08-16,22.4,2.5,73,1017,4.4,11.2

_1896,PORTOROŽ - LETALIŠČE,1997-08-17,21.6,1.5,81,1017,0,1.6

_1896,PORTOROŽ - LETALIŠČE,1997-08-18,21.5,2.4,80,1016,3.4,7.7

_1896,PORTOROŽ - LETALIŠČE,1997-08-19,22.7,2.2,68,1016,0,2

_1896,PORTOROŽ - LETALIŠČE,1997-08-20,21.1,2.3,72,1016,0,8

_1896,PORTOROŽ - LETALIŠČE,1997-08-21,20.6,1.8,83,1020,0,0

_1896,PORTOROŽ - LETALIŠČE,1997-08-22,22,3.3,67,1019,0.9,10.9

_1896,PORTOROŽ - LETALIŠČE,1997-08-23,21.7,4.2,69,1017,0,12.1

_1896,PORTOROŽ - LETALIŠČE,1997-08-24,22.1,3.6,68,1016,0,12.1

_1896,PORTOROŽ - LETALIŠČE,1997-08-25,21.6,3.7,77,1013,0,12

_1896,PORTOROŽ - LETALIŠČE,1997-08-26,23.1,4.4,72,1010,0,9.7

_1896,PORTOROŽ - LETALIŠČE,1997-08-27,23,3.5,75,1010,0,1.3

_1896,PORTOROŽ - LETALIŠČE,1997-08-28,24.1,5,80,1007,1.4,3.2

_1896,PORTOROŽ - LETALIŠČE,1997-08-29,18.2,3.2,70,1008,4.4,6

_1896,PORTOROŽ - LETALIŠČE,1997-08-30,18,4.1,72,1016,6.1,12.4

_1896,PORTOROŽ - LETALIŠČE,1997-08-31,19.3,3.8,70,1017,0,12.3

_1896,PORTOROŽ - LETALIŠČE,1997-09-01,20.6,3.8,73,1017,0,12.3

_1896,PORTOROŽ - LETALIŠČE,1997-09-02,21.2,3.4,73,1016,0,11.7

_1896,PORTOROŽ - LETALIŠČE,1997-09-03,22.2,3.5,73,1016,0,10.2

_1896,PORTOROŽ - LETALIŠČE,1997-09-04,22.2,3.1,67,1018,0,11.9

_1896,PORTOROŽ - LETALIŠČE,1997-09-05,21.7,3.4,75,1019,0,11.4

_1896,PORTOROŽ - LETALIŠČE,1997-09-06,22,2.6,71,1019,0,11.1

_1896,PORTOROŽ - LETALIŠČE,1997-09-07,22.6,2.7,75,1020,0,9.8

_1896,PORTOROŽ - LETALIŠČE,1997-09-08,21.4,3.7,76,1020,0.7,10.9

_1896,PORTOROŽ - LETALIŠČE,1997-09-09,21.9,3.1,77,1014,0,9.7

_1896,PORTOROŽ - LETALIŠČE,1997-09-10,22,1.8,64,1013,0,9.1

_1896,PORTOROŽ - LETALIŠČE,1997-09-11,19.6,3.1,62,1017,0,8.2

_1896,PORTOROŽ - LETALIŠČE,1997-09-12,21.8,2.1,78,1014,0,6.2

_1896,PORTOROŽ - LETALIŠČE,1997-09-13,24,5.5,69,1010,4.8,6.6

_1896,PORTOROŽ - LETALIŠČE,1997-09-14,16.8,6.4,60,1017,29,0

_1896,PORTOROŽ - LETALIŠČE,1997-09-15,17.3,4.2,43,1024,2.8,10.7

_1896,PORTOROŽ - LETALIŠČE,1997-09-16,15.3,3,58,1024,0,11.3

_1896,PORTOROŽ - LETALIŠČE,1997-09-17,15.2,3.5,72,1023,0,11.3

_1896,PORTOROŽ - LETALIŠČE,1997-09-18,15.5,2.9,75,1022,0,11.3

_1896,PORTOROŽ - LETALIŠČE,1997-09-19,16.3,3.3,72,1019,0,11.3

_1896,PORTOROŽ - LETALIŠČE,1997-09-20,17.7,2.6,64,1020,0,7.7

_1896,PORTOROŽ - LETALIŠČE,1997-09-21,15.6,3.3,65,1022,0,10.6

_1896,PORTOROŽ - LETALIŠČE,1997-09-22,15.3,3.4,71,1021,0,10.6

_1896,PORTOROŽ - LETALIŠČE,1997-09-23,15.9,3.3,60,1019,0,8.7

_1896,PORTOROŽ - LETALIŠČE,1997-09-24,16.8,2.7,53,1018,0,10.7

_1896,PORTOROŽ - LETALIŠČE,1997-09-25,15.7,2.8,52,1023,0,11

_1896,PORTOROŽ - LETALIŠČE,1997-09-26,15.5,3.3,56,1021,0,11

_1896,PORTOROŽ - LETALIŠČE,1997-09-27,14.4,4,70,1015,0,10.6

_1896,PORTOROŽ - LETALIŠČE,1997-09-28,15.3,3.8,72,1016,0,9.9

_1896,PORTOROŽ - LETALIŠČE,1997-09-29,15.8,3.2,75,1020,0,10
