PSP,DSP,DSP_like,ASP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,salinity,T,O2,pH,Soca,lipophylic_toxins,date_1,date_2,date_3,date_4,date_5,date_6,date_7,date_8,date_9,date_10,date_11,date_12
0.0,10.0,0.0,2625.0,10.0,0.0,0.0,0.0,0.0,184.39999999999998,22.261904761904766,2.9857142857142858,49.199999999999996,,,,,928.4970000000001,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,10.0,0.0,15500.0,0.0,0.0,0.0,0.0,0.0,184.39999999999998,22.261904761904766,2.9857142857142858,49.199999999999996,,,,,928.4970000000001,neg,0,0,0,0,0,0,0,1,0,0,0,0
125.0,20.0,0.0,2500.0,0.0,0.0,10.0,10.0,0.0,182.4,22.428571428571427,2.8095238095238093,58.599999999999994,37.9000015258789,24.5,212.580001831055,,881.5799999999999,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,20.0,0.0,20250.0,0.0,0.0,20.0,0.0,0.0,182.4,22.428571428571427,2.8095238095238093,58.599999999999994,38.0,24.2,221.509994506836,8.17000007629395,881.5799999999999,neg,0,0,0,0,0,0,0,1,0,0,0,0
125.0,10.0,0.0,4625.0,10.0,0.0,0.0,0.0,0.0,182.4,22.428571428571427,2.8095238095238093,58.599999999999994,38.1,24.5,211.690002441406,8.1899995803833,881.5799999999999,neg,0,0,0,0,0,0,0,1,0,0,0,0
750.0,20.0,80.0,26000.0,0.0,10.0,10.0,0.0,0.0,163.5,20.7,3.3714285714285706,94.19999999999999,37.9000015258789,24.5,212.580001831055,,848.2089999999998,neg,0,0,0,0,0,0,0,0,1,0,0,0
250.0,0.0,0.0,83500.0,0.0,0.0,0.0,0.0,0.0,163.5,20.7,3.3714285714285706,94.19999999999999,38.0,24.2,221.509994506836,8.17000007629395,848.2089999999998,neg,0,0,0,0,0,0,0,0,1,0,0,0
135.0,70.0,0.0,56375.0,0.0,0.0,70.0,0.0,0.0,168.2,19.395238095238092,3.3857142857142852,87.6,38.1,24.5,211.690002441406,8.1899995803833,860.193,neg,0,0,0,0,0,0,0,0,1,0,0,0
125.0,10.0,10.0,82750.0,0.0,0.0,0.0,10.0,0.0,168.2,19.395238095238092,3.3857142857142852,87.6,38.0,24.2,221.509994506836,8.17000007629395,860.193,neg,0,0,0,0,0,0,0,0,1,0,0,0
0.0,10.0,0.0,69625.0,0.0,0.0,10.0,0.0,0.0,168.2,19.395238095238092,3.3857142857142852,87.6,37.9000015258789,24.5,212.580001831055,,860.193,neg,0,0,0,0,0,0,0,0,1,0,0,0
135.0,50.0,40.0,71500.0,0.0,0.0,50.0,0.0,0.0,176.5,17.56666666666667,3.6333333333333333,151.60000000000002,37.9000015258789,24.5,212.580001831055,,1794.243,neg,0,0,0,0,0,0,0,0,1,0,0,0
20.0,80.0,50.0,57250.0,0.0,0.0,50.0,10.0,0.0,176.5,17.56666666666667,3.6333333333333333,151.60000000000002,38.0,24.2,221.509994506836,8.17000007629395,1794.243,neg,0,0,0,0,0,0,0,0,1,0,0,0
0.0,40.0,0.0,14250.0,0.0,0.0,40.0,0.0,0.0,182.1,16.7047619047619,3.4333333333333336,86.19999999999999,38.0,20.9,208.119995117188,8.07999992370605,1929.1570000000004,neg,0,0,0,0,0,0,0,0,1,0,0,0
125.0,20.0,0.0,6375.0,0.0,0.0,20.0,0.0,0.0,182.1,16.7047619047619,3.4333333333333336,86.19999999999999,38.0,21.5,223.75,8.21000003814697,1929.1570000000004,neg,0,0,0,0,0,0,0,0,1,0,0,0
125.0,10.0,10.0,4125.0,0.0,0.0,10.0,0.0,0.0,182.1,16.7047619047619,3.4333333333333336,86.19999999999999,38.0,20.8,210.350006103516,,1929.1570000000004,neg,0,0,0,0,0,0,0,0,1,0,0,0
0.0,20.0,0.0,19125.0,0.0,0.0,20.0,0.0,0.0,169.70000000000002,16.166666666666668,3.5,179.4,38.0,20.8,210.350006103516,,3047.627,neg,0,0,0,0,0,0,0,0,0,1,0,0
125.0,10.0,0.0,4750.0,0.0,0.0,10.0,0.0,0.0,169.70000000000002,16.166666666666668,3.5,179.4,38.0,20.9,208.119995117188,8.07999992370605,3047.627,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,30.0,0.0,14875.0,20.0,0.0,10.0,0.0,0.0,152.79999999999998,15.490476190476189,3.3999999999999995,203.10000000000002,38.0,21.5,223.75,8.21000003814697,3375.989,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,20.0,0.0,127750.0,0.0,0.0,20.0,0.0,0.0,148.3,14.366666666666665,3.1285714285714294,126.29999999999998,38.0,20.9,208.119995117188,8.07999992370605,3560.4610000000007,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,20.0,0.0,127750.0,0.0,0.0,20.0,0.0,0.0,148.3,14.366666666666665,3.1285714285714294,126.29999999999998,38.0,20.9,208.119995117188,8.07999992370605,3560.4610000000007,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,152125.0,0.0,0.0,0.0,0.0,0.0,148.3,14.366666666666665,3.1285714285714294,126.29999999999998,38.0,20.8,210.350006103516,,3560.4610000000007,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,152125.0,0.0,0.0,0.0,0.0,0.0,148.3,14.366666666666665,3.1285714285714294,126.29999999999998,38.0,20.8,210.350006103516,,3560.4610000000007,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,14750.0,0.0,0.0,0.0,0.0,0.0,131.69999999999996,12.19047619047619,3.5999999999999996,42.9,37.73,19.0,199.179992675781,8.22000026702881,2531.782,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,10.0,0.0,9375.0,0.0,10.0,0.0,0.0,0.0,131.69999999999996,12.19047619047619,3.5999999999999996,42.9,37.68,18.97,210.800003051758,8.19999980926514,2531.782,neg,0,0,0,0,0,0,0,0,0,1,0,0
125.0,0.0,0.0,53125.0,0.0,0.0,0.0,0.0,0.0,131.69999999999996,12.19047619047619,3.5999999999999996,42.9,37.66,18.99,218.389999389648,,2531.782,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,30.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,94.59999999999998,10.804761904761904,3.7380952380952372,35.0,37.73,19.0,199.179992675781,8.22000026702881,1681.514,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,40.0,0.0,875.0,10.0,10.0,20.0,0.0,0.0,94.59999999999998,10.804761904761904,3.7380952380952372,35.0,37.68,18.97,210.800003051758,8.19999980926514,1681.514,neg,0,0,0,0,0,0,0,0,0,0,1,0
375.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,94.59999999999998,10.804761904761904,3.7380952380952372,35.0,37.66,18.99,218.389999389648,,1681.514,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,30.0,0.0,250.0,20.0,10.0,0.0,0.0,0.0,100.89999999999998,8.085714285714284,3.8000000000000007,9.6,37.68,15.6,234.020004272461,8.22999954223633,1467.3310000000001,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.89999999999998,8.085714285714284,3.8000000000000007,9.6,24.27,14.73,239.380004882813,8.22000026702881,1467.3310000000001,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,30.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,100.89999999999998,8.085714285714284,3.8000000000000007,9.6,37.7,14.4,231.339996337891,,1467.3310000000001,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,50.0,0.0,625.0,40.0,10.0,0.0,0.0,0.0,66.9,7.890476190476188,3.7571428571428576,13.7,37.68,15.6,234.020004272461,8.22999954223633,1846.52,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,80.0,0.0,250.0,0.0,60.0,20.0,0.0,0.0,29.6,7.4142857142857155,2.0952380952380953,45.2,38.0093994140625,,,,3630.076,neg,1,0,0,0,0,0,0,0,0,0,0,0
385.0,0.0,10.0,500.0,0.0,0.0,0.0,0.0,0.0,121.7,12.966666666666667,3.038095238095238,79.9,36.42,12.74,,,6058.785999999999,neg,0,0,0,1,0,0,0,0,0,0,0,0
10.0,10.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,172.20000000000002,16.81904761904762,2.8999999999999995,51.4,,,,,5076.584,poz,0,0,0,0,1,0,0,0,0,0,0,0
0.0,10.0,180.0,0.0,0.0,0.0,10.0,0.0,0.0,151.89999999999998,20.366666666666667,2.3142857142857145,45.2,36.47,19.08,237.589996337891,8.28999996185303,4694.375000000001,poz,0,0,0,0,0,1,0,0,0,0,0,0
0.0,10.0,30.0,1000.0,0.0,0.0,0.0,10.0,0.0,151.89999999999998,20.366666666666667,2.3142857142857145,45.2,36.87,18.48,254.559997558594,8.26000022888184,4694.375000000001,poz,0,0,0,0,0,1,0,0,0,0,0,0
0.0,80.0,30.0,0.0,0.0,0.0,40.0,40.0,0.0,151.89999999999998,20.366666666666667,2.3142857142857145,45.2,35.94,18.35,244.740005493164,8.27000045776367,4694.375000000001,poz,0,0,0,0,0,1,0,0,0,0,0,0
10.0,30.0,300.0,1250.0,0.0,0.0,0.0,30.0,0.0,155.20000000000002,20.39047619047619,2.480952380952381,118.40000000000002,37.27,20.88,231.339996337891,,4058.928000000001,neg,0,0,0,0,0,1,0,0,0,0,0,0
30.0,70.0,20.0,2375.0,0.0,0.0,20.0,50.0,0.0,155.20000000000002,20.39047619047619,2.480952380952381,118.40000000000002,36.41,21.55,237.589996337891,8.22999954223633,4058.928000000001,neg,0,0,0,0,0,1,0,0,0,0,0,0
50.0,30.0,10.0,0.0,10.0,0.0,0.0,20.0,0.0,155.20000000000002,20.39047619047619,2.480952380952381,118.40000000000002,36.68,21.46,249.199996948242,,4058.928000000001,neg,0,0,0,0,0,1,0,0,0,0,0,0
0.0,30.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,242.7,24.633333333333336,2.5047619047619043,19.5,37.27,20.88,231.339996337891,,3047.347,poz,0,0,0,0,0,0,1,0,0,0,0,0
0.0,50.0,0.0,750.0,30.0,0.0,0.0,20.0,0.0,242.7,24.633333333333336,2.5047619047619043,19.5,36.41,21.55,237.589996337891,8.22999954223633,3047.347,poz,0,0,0,0,0,0,1,0,0,0,0,0
125.0,70.0,0.0,375.0,30.0,0.0,0.0,40.0,0.0,242.7,24.633333333333336,2.5047619047619043,19.5,36.68,21.46,249.199996948242,,3047.347,poz,0,0,0,0,0,0,1,0,0,0,0,0
40.0,90.0,0.0,19625.0,10.0,0.0,0.0,80.0,0.0,231.30000000000004,24.347619047619048,2.7476190476190476,28.9,,,,,3093.6309999999994,neg,0,0,0,0,0,0,1,0,0,0,0,0
145.0,50.0,0.0,28375.0,20.0,0.0,0.0,30.0,0.0,231.30000000000004,24.347619047619048,2.7476190476190476,28.9,36.3676986694336,,,,3093.6309999999994,neg,0,0,0,0,0,0,1,0,0,0,0,0
0.0,130.0,0.0,26250.0,20.0,0.0,0.0,110.0,0.0,231.30000000000004,24.347619047619048,2.7476190476190476,28.9,,,,,3093.6309999999994,neg,0,0,0,0,0,0,1,0,0,0,0,0
520.0,70.0,30.0,71500.0,40.0,0.0,10.0,20.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,34.07,26.36,210.350006103516,8.25,3279.4489999999996,neg,0,0,0,0,0,0,1,0,0,0,0,0
415.0,140.0,0.0,47750.0,80.0,0.0,10.0,50.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,34.5009994506836,,,,3279.4489999999996,neg,0,0,0,0,0,0,1,0,0,0,0,0
135.0,40.0,60.0,40625.0,0.0,0.0,0.0,40.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,33.56,25.5,216.600006103516,,3279.4489999999996,neg,0,0,0,0,0,0,1,0,0,0,0,0
125.0,20.0,10.0,47500.0,10.0,0.0,0.0,10.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,33.61,26.01,213.470001220703,8.3100004196167,2764.4980000000014,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,10.0,24375.0,0.0,0.0,0.0,0.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,34.07,26.36,210.350006103516,8.25,2764.4980000000014,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,10.0,0.0,32875.0,0.0,0.0,0.0,10.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,33.56,25.5,216.600006103516,,2764.4980000000014,neg,0,0,0,0,0,0,0,1,0,0,0,0
10.0,10.0,0.0,19500.0,0.0,10.0,0.0,0.0,0.0,227.19999999999996,22.333333333333332,3.2952380952380955,103.39999999999999,999.0,,,,1652.6119999999996,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,50.0,0.0,11000.0,10.0,20.0,20.0,0.0,0.0,227.19999999999996,22.333333333333332,3.2952380952380955,103.39999999999999,37.11,25.61,204.539993286133,8.10000038146973,1652.6119999999996,neg,0,0,0,0,0,0,0,1,0,0,0,0
125.0,130.0,40.0,11250.0,0.0,110.0,20.0,0.0,0.0,227.19999999999996,22.333333333333332,3.2952380952380955,103.39999999999999,36.74,25.76,204.100006103516,8.09000015258789,1652.6119999999996,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,20.0,10.0,6750.0,10.0,0.0,0.0,10.0,0.0,206.69999999999996,21.74761904761905,3.014285714285714,78.3,37.11,25.61,204.539993286133,8.10000038146973,1549.7139999999997,neg,0,0,0,0,0,0,0,0,1,0,0,0
0.0,30.0,0.0,51500.0,10.0,20.0,0.0,0.0,0.0,206.69999999999996,21.74761904761905,3.014285714285714,78.3,36.65,,,,1549.7139999999997,neg,0,0,0,0,0,0,0,0,1,0,0,0
125.0,20.0,0.0,49750.0,0.0,10.0,10.0,0.0,0.0,211.90000000000003,22.385714285714286,3.0476190476190474,22.5,36.74,25.76,204.100006103516,8.09000015258789,1705.3039999999996,neg,0,0,0,0,0,0,0,0,1,0,0,0
135.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,211.90000000000003,22.385714285714286,3.0476190476190474,22.5,36.65,,,,1705.3039999999996,neg,0,0,0,0,0,0,0,0,1,0,0,0
0.0,20.0,10.0,6750.0,10.0,0.0,10.0,0.0,0.0,211.90000000000003,22.385714285714286,3.0476190476190474,22.5,37.11,25.61,204.539993286133,8.10000038146973,1705.3039999999996,neg,0,0,0,0,0,0,0,0,1,0,0,0
0.0,10.0,0.0,1125.0,10.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,37.25,25.28,190.699996948242,,1496.1220000000003,neg,0,0,0,0,0,0,0,0,1,0,0,0
10.0,30.0,0.0,13000.0,20.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,37.3829002380371,,,,1496.1220000000003,neg,0,0,0,0,0,0,0,0,1,0,0,0
10.0,10.0,0.0,39375.0,10.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,37.4,25.27,200.080001831055,8.21000003814697,1496.1220000000003,neg,0,0,0,0,0,0,0,0,1,0,0,0
20.0,20.0,0.0,65250.0,0.0,20.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,37.4,25.27,200.080001831055,8.21000003814697,1303.5460000000003,neg,0,0,0,0,0,0,0,0,1,0,0,0
30.0,20.0,20.0,29625.0,0.0,20.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,37.26,25.46,198.740005493164,8.21000003814697,1303.5460000000003,neg,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,22250.0,0.0,0.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,37.25,25.28,190.699996948242,,1303.5460000000003,neg,0,0,0,0,0,0,0,0,1,0,0,0
135.0,50.0,0.0,21375.0,10.0,0.0,30.0,10.0,0.0,100.3,14.176190476190476,3.223809523809524,7.699999999999999,37.4,25.27,200.080001831055,8.21000003814697,1276.356,neg,0,0,0,0,0,0,0,0,0,1,0,0
250.0,40.0,0.0,93000.0,0.0,0.0,30.0,10.0,0.0,100.3,14.176190476190476,3.223809523809524,7.699999999999999,37.25,25.28,190.699996948242,,1276.356,neg,0,0,0,0,0,0,0,0,0,1,0,0
260.0,80.0,10.0,62250.0,0.0,0.0,50.0,10.0,0.0,100.3,14.176190476190476,3.223809523809524,7.699999999999999,37.26,25.46,198.740005493164,8.21000003814697,1276.356,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,20.0,0.0,36500.0,0.0,0.0,10.0,0.0,0.0,126.00000000000001,14.728571428571426,3.357142857142857,6.8,37.86,,,,1058.7210000000002,neg,0,0,0,0,0,0,0,0,0,1,0,0
0.0,10.0,0.0,33875.0,0.0,10.0,0.0,0.0,0.0,126.00000000000001,14.728571428571426,3.357142857142857,6.8,,,,,1058.7210000000002,neg,0,0,0,0,0,0,0,0,0,1,0,0
10.0,50.0,10.0,41625.0,0.0,10.0,40.0,0.0,0.0,126.00000000000001,14.728571428571426,3.357142857142857,6.8,,,,,1058.7210000000002,neg,0,0,0,0,0,0,0,0,0,1,0,0
30.0,60.0,0.0,49875.0,0.0,0.0,50.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,37.49,18.99,213.470001220703,8.38000011444092,1006.9830000000002,neg,0,0,0,0,0,0,0,0,0,1,0,0
20.0,20.0,10.0,53000.0,0.0,0.0,20.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,37.51,19.0,213.470001220703,,1006.9830000000002,neg,0,0,0,0,0,0,0,0,0,1,0,0
10.0,20.0,0.0,50625.0,0.0,0.0,20.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,37.86,,,,1006.9830000000002,neg,0,0,0,0,0,0,0,0,0,1,0,0
125.0,90.0,10.0,7000.0,0.0,40.0,30.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,37.4721984863281,,,,3709.8850000000007,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,50.0,0.0,3000.0,10.0,30.0,10.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,37.49,18.99,213.470001220703,8.38000011444092,3709.8850000000007,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,70.0,0.0,6000.0,0.0,30.0,30.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,37.51,19.0,213.470001220703,,3709.8850000000007,neg,0,0,0,0,0,0,0,0,0,0,1,0
280.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,,,,,5937.310000000002,neg,0,0,0,0,0,0,0,0,0,0,1,0
125.0,20.0,0.0,2000.0,0.0,0.0,10.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,37.24,,,,5937.310000000002,neg,0,0,0,0,0,0,0,0,0,0,1,0
0.0,30.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,,,,,5937.310000000002,neg,0,0,0,0,0,0,0,0,0,0,1,0
10.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,72.90000000000002,7.419047619047619,3.1809523809523808,79.2,36.8,14.8,255.460006713867,8.18000030517578,4760.911999999999,neg,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,5875.0,0.0,0.0,0.0,0.0,0.0,72.90000000000002,7.419047619047619,3.1809523809523808,79.2,35.2346000671387,,,,4760.911999999999,neg,0,0,0,0,0,0,0,0,0,0,0,1
125.0,0.0,0.0,1875.0,0.0,0.0,0.0,0.0,0.0,72.90000000000002,7.419047619047619,3.1809523809523808,79.2,36.97,15.62,247.419998168945,8.19999980926514,4760.911999999999,neg,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,15500.0,0.0,0.0,0.0,0.0,0.0,125.20000000000002,7.461904761904761,3.0952380952380953,37.4,,,,,3340.326,neg,0,0,1,0,0,0,0,0,0,0,0,0
225.0,0.0,30.0,42500.0,0.0,0.0,0.0,0.0,0.0,154.59999999999997,13.304761904761904,3.3285714285714287,92.29999999999998,37.03,10.33,255.009994506836,8.23999977111816,8335.838999999998,neg,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.0,10.0,6250.0,0.0,0.0,0.0,0.0,0.0,154.59999999999997,13.304761904761904,3.3285714285714287,92.29999999999998,37.21,10.29,270.640014648438,,8335.838999999998,neg,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.0,10.0,625.0,0.0,0.0,0.0,0.0,0.0,154.59999999999997,13.304761904761904,3.3285714285714287,92.29999999999998,37.05,10.91,262.600006103516,8.22000026702881,8335.838999999998,neg,0,0,0,1,0,0,0,0,0,0,0,0
125.0,190.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,139.29999999999998,15.314285714285715,2.966666666666667,29.699999999999996,36.85,14.12,238.479995727539,,4006.390999999999,neg,0,0,0,0,1,0,0,0,0,0,0,0
500.0,70.0,50.0,625.0,0.0,0.0,0.0,60.0,0.0,139.29999999999998,15.314285714285715,2.966666666666667,29.699999999999996,37.23,14.25,231.339996337891,8.22999954223633,4006.390999999999,neg,0,0,0,0,1,0,0,0,0,0,0,0
375.0,90.0,30.0,6500.0,0.0,0.0,10.0,80.0,0.0,139.29999999999998,15.314285714285715,2.966666666666667,29.699999999999996,36.79,13.87,245.630004882813,8.23999977111816,4006.390999999999,poz,0,0,0,0,1,0,0,0,0,0,0,0
0.0,150.0,50.0,375.0,0.0,0.0,0.0,120.0,0.0,213.6,20.352380952380955,3.1999999999999993,18.5,33.83,19.2,215.710006713867,8.30000019073486,3789.158,poz,0,0,0,0,1,0,0,0,0,0,0,0
270.0,50.0,50.0,750.0,0.0,0.0,0.0,40.0,0.0,213.6,20.352380952380955,3.1999999999999993,18.5,35.19,18.83,217.490005493164,8.25,3789.158,poz,0,0,0,0,1,0,0,0,0,0,0,0
40.0,210.0,60.0,4250.0,20.0,0.0,30.0,150.0,0.0,208.2,20.20476190476191,3.1285714285714286,21.9,33.47,19.78,214.369995117188,8.21000003814697,3060.9489999999996,neg,0,0,0,0,0,1,0,0,0,0,0,0
280.0,150.0,160.0,0.0,70.0,0.0,0.0,80.0,0.0,197.39999999999998,20.595238095238095,3.5523809523809526,22.900000000000002,35.19,18.83,217.490005493164,8.25,3706.6560000000004,poz,0,0,0,0,0,1,0,0,0,0,0,0
465.0,240.0,60.0,0.0,0.0,0.0,0.0,230.0,0.0,197.39999999999998,20.595238095238095,3.5523809523809526,22.900000000000002,33.83,19.2,215.710006713867,8.30000019073486,3706.6560000000004,poz,0,0,0,0,0,1,0,0,0,0,0,0
310.0,210.0,120.0,0.0,10.0,0.0,0.0,200.0,0.0,197.39999999999998,20.595238095238095,3.5523809523809526,22.900000000000002,33.47,19.78,214.369995117188,8.21000003814697,3706.6560000000004,neg,0,0,0,0,0,1,0,0,0,0,0,0
10.0,410.0,40.0,1500.0,10.0,0.0,50.0,350.0,0.0,194.69999999999996,20.552380952380954,3.276190476190476,7.0,,,,,3707.952000000001,poz,0,0,0,0,0,1,0,0,0,0,0,0
130.0,350.0,60.0,3250.0,70.0,0.0,20.0,260.0,0.0,194.69999999999996,20.552380952380954,3.276190476190476,7.0,,,,,3707.952000000001,neg,0,0,0,0,0,1,0,0,0,0,0,0
10.0,530.0,1280.0,3000.0,50.0,0.0,0.0,480.0,0.0,194.69999999999996,20.552380952380954,3.276190476190476,7.0,,,,,3707.952000000001,poz,0,0,0,0,0,1,0,0,0,0,0,0
0.0,30.0,10.0,7875.0,0.0,0.0,10.0,10.0,0.0,172.49999999999997,21.500000000000004,2.804761904761905,87.1,34.44,22.53,,8.27999973297119,3840.2160000000003,neg,0,0,0,0,0,0,1,0,0,0,0,0
135.0,80.0,20.0,13000.0,0.0,0.0,40.0,20.0,0.0,172.49999999999997,21.500000000000004,2.804761904761905,87.1,34.64,23.06,216.600006103516,,3840.2160000000003,poz,0,0,0,0,0,0,1,0,0,0,0,0
0.0,170.0,60.0,3500.0,120.0,10.0,30.0,10.0,0.0,188.29999999999998,22.495238095238097,2.5047619047619043,7.300000000000001,34.44,22.53,,8.27999973297119,4252.4220000000005,neg,0,0,0,0,0,0,1,0,0,0,0,0
0.0,40.0,0.0,3500.0,0.0,0.0,0.0,40.0,0.0,188.29999999999998,22.495238095238097,2.5047619047619043,7.300000000000001,34.64,23.06,216.600006103516,,4252.4220000000005,neg,0,0,0,0,0,0,1,0,0,0,0,0
50.0,120.0,120.0,5625.0,90.0,0.0,30.0,0.0,0.0,188.29999999999998,22.495238095238097,2.5047619047619043,7.300000000000001,34.3,22.31,274.660003662109,8.27000045776367,4252.4220000000005,neg,0,0,0,0,0,0,1,0,0,0,0,0
10.0,270.0,20.0,875.0,90.0,10.0,50.0,120.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,34.89,24.46,211.240005493164,8.30000019073486,3779.8910000000005,poz,0,0,0,0,0,0,1,0,0,0,0,0
0.0,160.0,40.0,1500.0,40.0,0.0,0.0,120.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,35.61,24.86,211.240005493164,,3779.8910000000005,poz,0,0,0,0,0,0,1,0,0,0,0,0
20.0,190.0,670.0,1125.0,130.0,20.0,10.0,30.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,35.26,21.52,211.240005493164,8.30000019073486,3779.8910000000005,neg,0,0,0,0,0,0,1,0,0,0,0,0
20.0,200.0,380.0,125.0,110.0,10.0,40.0,30.0,0.0,239.2,24.29523809523809,3.3285714285714287,18.3,35.26,21.52,211.240005493164,8.30000019073486,2092.142,neg,0,0,0,0,0,0,0,1,0,0,0,0
10.0,210.0,0.0,2000.0,120.0,10.0,10.0,70.0,0.0,239.2,24.29523809523809,3.3285714285714287,18.3,35.61,24.86,211.240005493164,,2092.142,neg,0,0,0,0,0,0,0,1,0,0,0,0
250.0,50.0,0.0,875.0,30.0,0.0,10.0,10.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,35.74,25.51,202.759994506836,8.13000011444092,1394.6009999999999,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,180.0,30.0,2000.0,150.0,0.0,10.0,20.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,35.34,26.27,199.630004882813,8.15999984741211,1394.6009999999999,neg,0,0,0,0,0,0,0,1,0,0,0,0
0.0,40.0,0.0,1500.0,40.0,0.0,0.0,0.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,35.38,25.92,201.419998168945,8.17000007629395,1394.6009999999999,neg,0,0,0,0,0,0,0,1,0,0,0,0
20.0,130.0,0.0,1750.0,130.0,0.0,0.0,0.0,0.0,243.4,23.652380952380952,3.0190476190476185,24.3,35.74,25.51,202.759994506836,8.13000011444092,1231.105,neg,0,0,0,0,0,0,0,0,1,0,0,0
135.0,40.0,0.0,1000.0,40.0,0.0,0.0,0.0,0.0,243.4,23.652380952380952,3.0190476190476185,24.3,35.34,26.27,199.630004882813,8.15999984741211,1231.105,neg,0,0,0,0,0,0,0,0,1,0,0,0
10.0,190.0,0.0,1375.0,190.0,0.0,0.0,0.0,0.0,243.4,23.652380952380952,3.0190476190476185,24.3,35.38,25.92,201.419998168945,8.17000007629395,1231.105,neg,0,0,0,0,0,0,0,0,1,0,0,0
250.0,60.0,0.0,750.0,40.0,0.0,20.0,0.0,0.0,226.1,22.65238095238095,3.347619047619048,23.5,35.38,25.92,201.419998168945,8.17000007629395,1590.533,neg,0,0,0,0,0,0,0,0,1,0,0,0
